Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
"Salad,Side Dish",Warm Potato Salad with Bacon and Onion Recipe,30,"3 pounds red potatoes, 8 slices bacon (cooked and diced), 1/2 medium red onion (diced), 1/4 cup distilled white vinegar, 2 tablespoons water, 1 tablespoon granulated sugar, 1 teaspoon Stone House Seasoning","IngredientGroup(ingredients=['3 pounds red potatoes', '8 slices bacon (cooked and diced)', '1/2 medium red onion (diced)', '1/4 cup distilled white vinegar', '2 tablespoons water', '1 tablespoon granulated sugar', '1 teaspoon Stone House Seasoning'], purpose=None)","Boil red potatoes until fork tender, about 20 minutes. Drain and cut potatoes into wedges. Add to a large bowl for mixing.
In a large skillet, add diced bacon and cook until crispy, about 5 minutes. Remove from skillet with a slotted spoon and add to potatoes.
Add diced onion to skillet and cook until tender, about 3-5 minutes. Remove from skillet with a slotted spoon and add to potatoes and bacon.
Combine vinegar, water, sugar, and Stone House Seasoning in a small bowl. Pour into skillet with the bacon drippings and cook until it thickens, about 1-2 minutes. Pour over potatoes and toss until all ingredients are well-coated. Serve warm.","{'calories': '294 kcal', 'carbohydrateContent': '39 g', 'proteinContent': '8 g', 'fatContent': '12 g', 'saturatedFatContent': '4 g', 'cholesterolContent': '19 mg', 'sodiumContent': '623 mg', 'fiberContent': '4 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2012/05/warm-potato-salad-with-bacon-recipe-566-scaled.jpg,5.0,Warm Potato Salad with Bacon and Onions is a simple potato salad to pull together and perfect for summertime entertaining and camping trips!,Complete
"Dressing,Salad",White Balsamic Vinaigrette Recipe,5,"3/4 cup olive oil, 1/4 cup white balsamic vinegar, 1 teaspoon brown sugar, honey, cane sugar or agave (must be non-refrigerated sweetener), 1/2 teaspoon Stone House Seasoning","IngredientGroup(ingredients=['3/4 cup olive oil', '1/4 cup white balsamic vinegar', '1 teaspoon brown sugar, honey, cane sugar or agave (must be non-refrigerated sweetener)', '1/2 teaspoon Stone House Seasoning'], purpose=None)",Add all ingredients to a Mason Jar. Screw on the lid tightly and shake the jar vigorously to combine the dressing. Remove the lid and serve.,"{'servingSize': '1 tablespoon', 'calories': '93 kcal', 'fatContent': '10 g', 'saturatedFatContent': '1 g', 'sodiumContent': '73 mg'}",American,16 servings,https://addapinch.com/wp-content/uploads/2019/05/white-balsamic-dressing-recipe-562-scaled.jpg,5.0,"White Balsamic Dressing Recipe - Light, slightly sweet and tangy, this simple dressing recipe is made with 4 ingredients and is ready in 5 minutes! Perfect for any salad!",Complete
"Salad,Side Dish",Pesto Caprese Pasta Salad,25,"1 (16-ounce) package uncooked pasta (farfalle, penne, or spiral), 1 (6.7-ounce) package sundried tomatoes (drained from oil), 5 slices bacon (cooked and crumbled), 1/4 medium red onion (diced), 1 (8-ounce) package mozzarella balls, 1 1/2 cups pesto, 1 teaspoon Stone House Seasoning, 1 bunch fresh basil (torn into pieces)","IngredientGroup(ingredients=['1 (16-ounce) package uncooked pasta (farfalle, penne, or spiral)', '1 (6.7-ounce) package sundried tomatoes (drained from oil)', '5 slices bacon (cooked and crumbled)', '1/4 medium red onion (diced)', '1 (8-ounce) package mozzarella balls', '1 1/2 cups pesto', '1 teaspoon Stone House Seasoning', '1 bunch fresh basil (torn into pieces)'], purpose=None)","Cook pasta according to package instructions. Drain and place into a large mixing bowl. Add sun-dried tomatoes, bacon, red onion, mozzarella balls, pesto, and Stone House Seasoning. Stir well to combine.
When ready to serve, tear fresh basil leaves into pieces and stir into the pasta salad.","{'calories': '358 kcal', 'carbohydrateContent': '37 g', 'proteinContent': '9 g', 'fatContent': '18 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '10 mg', 'sodiumContent': '423 mg', 'fiberContent': '2 g', 'sugarContent': '2 g', 'servingSize': '1 serving'}",American,10 servings,https://addapinch.com/wp-content/uploads/2019/04/pesto-caprese-pasta-salad-recipe-372-scaled.jpg,5.0,"Pesto Caprese Pasta Salad Recipe - A classic pasta updated with a bright pesto dressing, sundried tomatoes, and bacon. A perfect quick and easy side dish!",Complete
Salad,Cilantro Lime Shrimp Avocado Salad Recipe,10,"1 large heads romaine lettuce (chopped), 2 pounds boiled or steamed shrimp (peeled and deveined), 2 medium avocados (cut into large pieces), 2 cups sliced grape tomatoes, 2 tablespoons diced red onion, ¼ cup olive oil, ¼ cup lime juice, 1 clove garlic, minced or ½ teaspoon garlic powder, 1 tablespoon cilantro, 1 teaspoon Dijon mustard, salt and pepper (to taste)","IngredientGroup(ingredients=['1 large heads romaine lettuce (chopped)', '2 pounds boiled or steamed shrimp (peeled and deveined)', '2 medium avocados (cut into large pieces)', '2 cups sliced grape tomatoes', '2 tablespoons diced red onion'], purpose=None), IngredientGroup(ingredients=['¼ cup olive oil', '¼ cup lime juice', '1 clove garlic, minced or ½ teaspoon garlic powder', '1 tablespoon cilantro', '1 teaspoon Dijon mustard', 'salt and pepper (to taste)'], purpose='For the Cilantro Lime Vinaigrette Dressing')","Add chopped romaine lettuce to a large bowl. Top with shrimp, avocado, tomatoes and red onion.
Whisk together olive oil, lime juice, garlic, cilantro, Dijon mustard and salt and pepper. Pour the dressing over the salad and toss to evenly distribute the dressing and serve.","{'calories': '473 kcal', 'carbohydrateContent': '14 g', 'proteinContent': '50 g', 'fatContent': '24 g', 'saturatedFatContent': '3 g', 'sugarContent': '4 g', 'cholesterolContent': '572 mg', 'sodiumContent': '1797 mg', 'fiberContent': '7 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2017/02/cilantro-lime-shrimp-avocado-salad-recipe_DSC0245.jpg,5.0,Cilantro Lime Shrimp Avocado Salad Recipe - This Cilantro Lime Shrimp Avocado Salad recipe has all the flavors of summer in every delicious bite! So quick and easy to toss together and perfect for a lunch or a light supper!,Complete
Soup,Broccoli Cheese Soup Recipe,45,"1/4 cup butter, 1 medium onion (diced), 1 clove garlic (minced), 1/2 cup all-purpose flour, 2 cups whole milk, 2 cups half and half, 2 teaspoons kosher salt, 1 teaspoon ground black pepper, 1/8 teaspoon cayenne pepper, 2 (12.5 - ounce) packages frozen broccoli florets (or 2 heads broccoli, cut into florets), 4 cups chicken stock or broth (or broth), 2 cups grated sharp cheddar cheese, 2 cups cooked ham (diced (optional))","IngredientGroup(ingredients=['1/4 cup butter', '1 medium onion (diced)', '1 clove garlic (minced)', '1/2 cup all-purpose flour', '2 cups whole milk', '2 cups half and half', '2 teaspoons kosher salt', '1 teaspoon ground black pepper', '1/8 teaspoon cayenne pepper', '2 (12.5 - ounce) packages frozen broccoli florets (or 2 heads broccoli, cut into florets)', '4 cups chicken stock or broth (or broth)', '2 cups grated sharp cheddar cheese', '2 cups cooked ham (diced (optional))'], purpose=None)","Place butter, onion, and garlic in a large, heavy-bottomed stock pot over medium heat. Cook until onions are translucent, about 3-5 minutes. Whisk in flour and cook another five minutes. Whisk in milk, half and half, salt, pepper, and cayenne pepper. Stir in broccoli florets and chicken stock. Reduce heat to medium-low and cook for 25-30 minutes, until broccoli has cooked through and is fork-tender. Stir in 1 cup of cheese, reserving remaining cheese for sprinkling on top of each bowl as served and ham, if using.","{'calories': '411 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '20 g', 'fatContent': '29 g', 'saturatedFatContent': '16 g', 'transFatContent': '0.2 g', 'cholesterolContent': '98 mg', 'sodiumContent': '1411 mg', 'fiberContent': '1 g', 'sugarContent': '8 g', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2015/02/broccoli-cheese-soup-DSC_1434-2.jpg,5.0,"Broccoli Cheese Soup makes a comforting, delicious homemade soup perfect for lunch or supper. Get this easy broccoli cheese soup recipe the whole family will love.",Complete
Soup,Tomato Soup Recipe,15,"3 tablespoons olive oil, 6 cups peeled, chopped tomatoes, 1 clove garlic (minced (optional)), 3 cups chicken stock or broth, 1 (32-ounce) can crushed tomatoes, 1/2 teaspoon ground black pepper, 1/2 teaspoon red pepper flakes, 1/2 teaspoon kosher salt, garnish: basil leaves and heavy cream (optional)","IngredientGroup(ingredients=['3 tablespoons olive oil', '6 cups peeled, chopped tomatoes', '1 clove garlic (minced (optional))', '3 cups chicken stock or broth', '1 (32-ounce) can crushed tomatoes', '1/2 teaspoon ground black pepper', '1/2 teaspoon red pepper flakes', '1/2 teaspoon kosher salt', 'garnish: basil leaves and heavy cream (optional)'], purpose=None)","Add the olive oil to the bottom of a large, heavy-bottomed soup pot set over medium-high heat.
Then add chopped tomatoes and garlic, if using. Add chicken stock, crushed tomatoes, black pepper, red pepper flakes, and salt. Cook for 10 minutes.
Use an immersion blender and puree soup.
Serve with an optional garnish of basil leaves and a splash of cream.","{'calories': '88 kcal', 'carbohydrateContent': '5 g', 'proteinContent': '2 g', 'fatContent': '6 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '2 mg', 'sodiumContent': '278 mg', 'sugarContent': '2 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/03/tomato-soup-recipe_DSC2009-scaled.jpg,5.0,"Tomato Soup Recipe - This fresh, homemade tomato soup comes together quickly for a delicious, comforting classic. Ready in 15 minutes!",Complete
"Main Course,Soup",Vegetable Tortellini Soup Recipe,20,"1 tablespoon olive oil (optional), ½ medium onion (diced (optional)), 2 cloves garlic (minced (optional)), 2 cups carrots, sliced or 1 (15-ounce) can carrots, drained, 1 pound peeled and diced whole tomatoes or 1 (15-ounce) can diced tomatoes, 4 cups vegetable broth, 1 1/2 teaspoons Italian Seasoning, 1 medium zucchini (chopped (optional)), 1 (9-ounce) package refrigerated cheese tortellini, 2 cups spinach, grated Parmesan cheese (for serving)","IngredientGroup(ingredients=['1 tablespoon olive oil (optional)', '½ medium onion (diced (optional))', '2 cloves garlic (minced (optional))', '2 cups carrots, sliced or 1 (15-ounce) can carrots, drained', '1 pound peeled and diced whole tomatoes or 1 (15-ounce) can diced tomatoes', '4 cups vegetable broth', '1 1/2 teaspoons Italian Seasoning', '1 medium zucchini (chopped (optional))', '1 (9-ounce) package refrigerated cheese tortellini', '2 cups spinach', 'grated Parmesan cheese (for serving)'], purpose=None)","Add olive oil, onions, garlic, and carrots to a Dutch oven set over medium heat. Cook until just tender, about 3 minutes. Stir in tomatoes, vegetable broth and Italian Seasoning Mix.
Stir in the zucchini (if using), tortellini and cook until the tortellini is cooked through, about 5 to 7 minutes. Remove from the heat and add the spinach. Let the spinach soften from the heat of the soup. Add seasonings to taste.
Serve warm with grated Parmesan cheese, if using.","{'servingSize': '2 cups', 'calories': '203 kcal', 'carbohydrateContent': '17.9 g', 'proteinContent': '7.5 g', 'fatContent': '4.8 g', 'saturatedFatContent': '1.2 g', 'fiberContent': '2.7 g', 'sugarContent': '4.2 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2018/01/vegetable-tortellini-soup-recipe-0280-scaled.jpg,4.89,Vegetable Tortellini Soup Recipe – This quick and easy vegetable tortellini soup comes together in minutes for a flavorful soup recipe loaded with vegetables and delicious bites of tortellini.,Complete
Main Course,The Best Instant Pot Chili Recipe,30,"2 pounds ground beef, 1/2 medium sweet onion (diced), 2 tablespoons tomato paste, 3 tablespoons chili powder, 2 teaspoons Stone House Seasoning, 2 teaspoons ground cumin, 2 teaspoons unsweetened cocoa powder, 2 cups beef stock or broth, 2 (28-ounce) can crushed tomatoes, 1 (15-ounce) can red kidney beans (drained and rinsed), 1 (15-ounce) cans black beans (drained and rinsed), cilantro (chopped), sour cream, cheddar cheese (shredded), jalapeno pepper (sliced), avocado (diced), lime, tortilla chips","IngredientGroup(ingredients=['2 pounds ground beef', '1/2 medium sweet onion (diced)', '2 tablespoons tomato paste', '3 tablespoons chili powder', '2 teaspoons Stone House Seasoning', '2 teaspoons ground cumin', '2 teaspoons unsweetened cocoa powder', '2 cups beef stock or broth', '2 (28-ounce) can crushed tomatoes', '1 (15-ounce) can red kidney beans (drained and rinsed)', '1 (15-ounce) cans black beans (drained and rinsed)'], purpose=None), IngredientGroup(ingredients=['cilantro (chopped)', 'sour cream', 'cheddar cheese (shredded)', 'jalapeno pepper (sliced)', 'avocado (diced)', 'lime', 'tortilla chips'], purpose='Optional Chili Toppings:')","Set the Instant Pot to the Sauté setting. Add the ground beef and onion and cook until the beef has browned and the onion is translucent, about 3-5 minutes. Drain away excess drippings from the ground beef.
Stir in the tomato paste, chili powder, Stone House Seasoning, cumin, and the cocoa powder. Next, stir in the beef stock, crushed tomatoes, kidney beans, and black beans.
Set the Instant Pot to 18 minutes at High Pressure. When the chili has finished cooking, use an oven mitt and carefully use the quick-release method to release the pressure according to manufacturer’s directions.
Serve the Instant Pot Chili with toppings as desired.","{'servingSize': '1 cup', 'calories': '310 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '21 g', 'fatContent': '23 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '80 mg', 'sodiumContent': '858 mg', 'fiberContent': '1 g', 'sugarContent': '1 g'}",American,8 servings,https://addapinch.com/wp-content/uploads/2019/01/Instant-Pot-Chili-Recipe-DSC_1624-3-scaled.jpg,5.0,"The Best Instant Pot Chili Recipe - This easy Instant Pot Chili is ready in 30 minutes, yet tastes like it has been simmering for hours!",Complete
"Main Course,Soup",Pot Likker Soup Recipe,55,"5 slices baked ham (chopped (about 1-1/2 pounds)), 1 tablespoon olive oil, 1 medium onion (diced), 3 medium carrots (chopped), 2 clove garlic (minced), 2 cups chicken stock or broth, 2 cups collard greens (mustard, or turnip greens, washed with hard stems removed), 8 cups water, pinch red pepper flakes (optional)","IngredientGroup(ingredients=['5 slices baked ham (chopped (about 1-1/2 pounds))', '1 tablespoon olive oil', '1 medium onion (diced)', '3 medium carrots (chopped)', '2 clove garlic (minced)', '2 cups chicken stock or broth', '2 cups collard greens (mustard, or turnip greens, washed with hard stems removed)', '8 cups water', 'pinch red pepper flakes (optional)'], purpose=None)","Add chopped ham to a Dutch oven over medium heat. Heat for about 2-3 minutes and then add olive oil, onion and carrots. Saute until becomes tender, about 2 more minutes. Then add in garlic and cook for 1 more minute. Pour in chicken broth and cook until has reduced by about ½.
Add greens and water. Boil over medium heat for about 45 minutes until greens are extremely tender.","{'calories': '79 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '4 g', 'fatContent': '4 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '10 mg', 'sodiumContent': '453 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2015/12/pot-likker-soup-DSC_1319.jpg,4.91,"Pot Likker Soup makes a delicious, hearty soup using the broth of collard, mustard, or turnip greens and additional vegetables.",Complete
Soup,Potato Soup Recipe,35,"2 pounds (about 6 medium) Russet potatoes (scrubbed, peeled, and chopped), water, 3 cups whole milk, 4 tablespoons butter, salt and pepper","IngredientGroup(ingredients=['2 pounds (about 6 medium) Russet potatoes (scrubbed, peeled, and chopped)', 'water', '3 cups whole milk', '4 tablespoons butter', 'salt and pepper'], purpose=None)","Cover potatoes with water in a large soup pot.
Cook over medium heat until fork tender, about 20 minutes. Remove from heat and drain.
Add milk and butter to the potatoes. Place back on medium heat and allow milk to bubble slightly around the edges of the soup pot, about 5 to 10 minutes.
Remove from heat and ladle into soup bowls.
Serve with salt and pepper to taste.","{'calories': '171 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '5 g', 'fatContent': '8 g', 'saturatedFatContent': '5 g', 'cholesterolContent': '24 mg', 'sodiumContent': '100 mg', 'fiberContent': '2 g', 'sugarContent': '4 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/01/potato-soup-recipe_DSC2410.jpg,5.0,"Potato Soup Recipe - My Grandmother Verdie's Potato Soup recipe makes an old-fashioned, easy, comforting soup recipe. Made with 5 ingredients and no heavy cream!",Complete
Main Course,Easy Black Bean Chili Recipe,30,"3 slices bacon (diced), 1 medium onion (chopped), 3 cloves garlic (chopped), 1 pound ground beef, 3 dashes Worcestershire sauce (or Coconut Aminos), 1 teaspoon ground cumin, 1 teaspoon chili powder, 1 teaspoon dried oregano, 1 (16-ounce) can crushed tomatoes, 1 (16-ounce) can black beans (drained and rinsed), sour cream, grated cheddar cheese","IngredientGroup(ingredients=['3 slices bacon (diced)', '1 medium onion (chopped)', '3 cloves garlic (chopped)', '1 pound ground beef', '3 dashes Worcestershire sauce (or Coconut Aminos)', '1 teaspoon ground cumin', '1 teaspoon chili powder', '1 teaspoon dried oregano', '1 (16-ounce) can crushed tomatoes', '1 (16-ounce) can black beans (drained and rinsed)', 'sour cream', 'grated cheddar cheese'], purpose=None)","Saute. Add diced bacon (or olive oil) to a heavy-bottomed stockpot over medium heat. Cook until crispy, then add in onions and garlic and cook until tender. Add ground beef and cook until done.
Season. Add seasonings, tomatoes and black beans. Reduce to a simmer and allow to simmer for about 20 minutes.
Serve. Serve with sour cream, grated cheddar cheese, or your favorite toppings, if desired.","{'calories': '250 kcal', 'carbohydrateContent': '2 g', 'proteinContent': '14 g', 'fatContent': '19 g', 'saturatedFatContent': '7 g', 'cholesterolContent': '60 mg', 'sodiumContent': '135 mg', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2016/02/Black-Bean-Chili-Recipe-DSC_0743-1.jpg,4.91,"Black Bean Chili Recipe - Black Bean Chili is perfect for a quick-fix weeknight supper. Ready in 30 minutes, this chili is full of ground beef, black beans, and tons of flavor!",Complete
"Main Course,Salad",Grilled Chicken and Peach Salad Recipe,20,"6-8 chicken tenderloins, 2 medium fresh peaches (peeled and sliced), 4 cups mixed salad greens, 1 bunch fresh basil leaves, 1 medium cucumber (peeled and sliced), 1 cup grape tomatoes (halved), 1 (8-ounce) package mozzarella cheese, balsamic glaze","IngredientGroup(ingredients=['6-8 chicken tenderloins', '2 medium fresh peaches (peeled and sliced)', '4 cups mixed salad greens', '1 bunch fresh basil leaves', '1 medium cucumber (peeled and sliced)', '1 cup grape tomatoes (halved)', '1 (8-ounce) package mozzarella cheese', 'balsamic glaze'], purpose=None)","Preheat grill or grill pan to medium heat. Add chicken tenderloins and cook until cooked throughout and register 165º F when checked with an internal temperature probe. Remove from the grill and allow to rest.
Place the peach slices onto the grill or grill pan and cook for a few minutes. Meanwhile assemble the remainder of the chicken and peach salad.
Top the salad with the grilled chicken tenderloins and the grilled peaches. Drizzle with balsamic glaze for serving.","{'calories': '135 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '17 g', 'fatContent': '2 g', 'cholesterolContent': '48 mg', 'sodiumContent': '101 mg', 'fiberContent': '1 g', 'sugarContent': '7 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/08/grilled-chicken-peach-balsamic-salad_DSC0258-scaled.jpg,5.0,"Grilled Chicken and Peach Salad Recipe - A light and delicious dish that is perfect for lunch or dinner. Made with grilled chicken, fresh juicy peaches, and topped with tangy balsamic.",Complete
"Appetizer,Main Course,Salad",Shrimp Avocado Salad Recipe,10,"2 pounds boiled or steamed shrimp (peeled and deveined), 2 avocados (cut into large pieces), 2 tablespoons diced red onion, 1/4 cup olive oil, 1/4 cup red wine vinegar, 1/2 teaspoon garlic powder, 1 teaspoon parsley (chopped), 1 teaspoon Dijon mustard, salt and pepper (to taste)","IngredientGroup(ingredients=['2 pounds boiled or steamed shrimp (peeled and deveined)', '2 avocados (cut into large pieces)', '2 tablespoons diced red onion'], purpose=None), IngredientGroup(ingredients=['1/4 cup olive oil', '1/4 cup red wine vinegar', '1/2 teaspoon garlic powder', '1 teaspoon parsley (chopped)', '1 teaspoon Dijon mustard', 'salt and pepper (to taste)'], purpose='For the Dressing:')","Add shrimp, avocado, and onion to a large bowl.
In a 2-cup measuring cup, mix together ingredients for the dressing. Whisk until well-combined.
Add dressing to shrimp avocado salad until it has the amount you desire. Serve additional dressing on the side.","{'calories': '256 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '24 g', 'fatContent': '15 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '285 mg', 'sodiumContent': '892 mg', 'fiberContent': '3 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2013/06/shrimp-avocado-salad-DSC_3843-3.jpg,4.91,"Shrimp Avocado Salad Recipe - This quick and easy Shrimp Avocado Salad comes together in a snap for a light and refreshing, no cook salad recipe!",Complete
Main Course,Tuna Salad Stuffed Avocado Recipe,5,"2 (5-ounce) cans tuna (drained), ½ cup mayonnaise, ½ cup chopped celery, 1 tablespoon sweet relish, 1 teaspoon prepared yellow mustard, 2 teaspoons lemon juice, 1/2 teaspoon curry powder, 2 - 3 avocados (halved, pitted), salt and pepper (to taste)","IngredientGroup(ingredients=['2 (5-ounce) cans tuna (drained)', '½ cup mayonnaise', '½ cup chopped celery', '1 tablespoon sweet relish', '1 teaspoon prepared yellow mustard', '2 teaspoons lemon juice', '1/2 teaspoon curry powder', '2 - 3 avocados (halved, pitted)', 'salt and pepper (to taste)'], purpose=None)","Combine tuna, mayonnaise, celery, relish, mustard, lemon juice, and curry powder in a medium bowl until well combined. Spoon into avocado halves. Salt and pepper to taste.","{'servingSize': '1 cup', 'calories': '199 kcal', 'carbohydrateContent': '2 g', 'fatContent': '21 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '11 mg', 'sodiumContent': '233 mg', 'sugarContent': '1 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2016/02/tuna-salad-stuffed-avocado-recipe-2_DSC3302.jpg,4.86,"This Tuna Salad Stuffed Avocado makes a delicious, flavorful tuna salad recipe perfect for lunch or a light supper!",Complete
"Salad,Side Dish","Fresh Peach, Basil and Burrata Salad Recipe",10,"8 ounces arugula, 4 ounces spinach, 2 medium peaches (firm, ripe, peeled and cut into 8 wedges), 2 (4-ounce) balls burrata cheese, balsamic glaze (to drizzle over top of salad), 6 - 8 fresh basil leaves, pinch kosher salt, pinch ground black pepper","IngredientGroup(ingredients=['8 ounces arugula', '4 ounces spinach', '2 medium peaches (firm, ripe, peeled and cut into 8 wedges)', '2 (4-ounce) balls burrata cheese', 'balsamic glaze (to drizzle over top of salad)', '6 - 8 fresh basil leaves', 'pinch kosher salt', 'pinch ground black pepper'], purpose=None)","Arrange arugula and spinach leaves in a medium salad bowl or on a platter. Top with peach slices. Carefully tear balls of burrata, realizing they have creamy centers, and distribute on top of salad. Drizzle the salad with balsamic glaze and top with roughly torn basil leaves, salt and pepper.
Serve immediately.","{'calories': '34 kcal', 'carbohydrateContent': '6 g', 'proteinContent': '2 g', 'sodiumContent': '25 mg', 'fiberContent': '1 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/06/peach-basil-burrata-salad-recipe_DSC5405.jpg,5.0,"Peach, Basil and Burrata Salad Recipe - A delicious take on a traditional caprese salad, this peach, basil and burrata salad comes together in minutes and is just as delicious as it is beautiful.",Complete
Salad,BBQ Ranch Chicken Cobb Salad Recipe,25,"6 cups mixed salad greens, 2 boneless, skinless chicken breasts (cooked and sliced), 2 cups corn, 4 slices bacon (cooked and diced), 1 pint cherry tomatoes (halved), 1 (15-ounce) can black beans (drained and rinsed), 1 medium avocado (diced), ranch dressing, BBQ sauce","IngredientGroup(ingredients=['6 cups mixed salad greens', '2 boneless, skinless chicken breasts (cooked and sliced)', '2 cups corn', '4 slices bacon (cooked and diced)', '1 pint cherry tomatoes (halved)', '1 (15-ounce) can black beans (drained and rinsed)', '1 medium avocado (diced)', 'ranch dressing', 'BBQ sauce'], purpose=None)","Arrange salad greens in a large bowl or platter. Top with chicken, corn, bacon, tomatoes, black beans, and avocado.
Drizzle with ranch dressing and then with BBQ sauce. Serve immediately.","{'calories': '400 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '22 g', 'fatContent': '24 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '60 mg', 'sodiumContent': '338 mg', 'fiberContent': '6 g', 'sugarContent': '7 g', 'transFatContent': '1 g', 'unsaturatedFatContent': '16 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/05/BBQ-Ranch-Cobb-Salad-Recipe-2-IMG_1136.jpg,5.0,"BBQ Ranch Chicken Cobb Salad Recipe - Filled with grilled chicken, corn, black beans, avocado, bacon and more, this flavorful chicken cobb salad recipe is perfect for lunch or supper!",Complete
Salad,Rosemary Chicken Salad Recipe with Rosemary Ranch Dressing,15,"1 medium chicken breasts (baked), 2 tablespoons chopped fresh rosemary leaves (divided), 3 cups salad greens, 1 medium green onions (sliced), 1/2 cup grape tomatoes (sliced), 1 medium cucumber (quartered and sliced), 2 medium radishes (sliced), 2 slices bacon (cooked, diced), 2 tablespoons gorgonzola cheese crumbles, 1/2 medium avocado (diced), 1/2 teaspoon Stone House Seasoning, 4 tablespoons Rosemary Ranch Dressing Recipe","IngredientGroup(ingredients=['1 medium chicken breasts (baked)', '2 tablespoons chopped fresh rosemary leaves (divided)', '3 cups salad greens', '1 medium green onions (sliced)', '1/2 cup grape tomatoes (sliced)', '1 medium cucumber (quartered and sliced)', '2 medium radishes (sliced)', '2 slices bacon (cooked, diced)', '2 tablespoons gorgonzola cheese crumbles', '1/2 medium avocado (diced)', '1/2 teaspoon Stone House Seasoning', '4 tablespoons Rosemary Ranch Dressing Recipe'], purpose=None)","Slice baked chicken and set aside. Add salad greens, green onion, tomatoes, cucumber, bacon, cheese, and avocado into a large salad bowl. Top with sliced, baked chicken, rosemary, Rosemary Ranch Salad Dressing, and Stone House Seasoning. Toss to combine and serve.","{'calories': '318 kcal', 'carbohydrateContent': '8 g', 'proteinContent': '8 g', 'fatContent': '28 g', 'saturatedFatContent': '7 g', 'cholesterolContent': '35 mg', 'sodiumContent': '690 mg', 'fiberContent': '1 g', 'sugarContent': '3 g', 'servingSize': '1 serving'}",American,2 servings,https://addapinch.com/wp-content/uploads/2018/01/rosemary-chicken-salad-recipe-rosemary-ranch-dressing-0319-scaled.jpg,5.0,"Rosemary Chicken Salad Recipe with Rosemary Ranch Dressing - Tender baked rosemary chicken is the star in this loaded salad recipe topped with a flavorful rosemary ranch dressing. The perfect combination of crunch, creamy, salty and so, so good!",Complete
Salad,Rosemary Ranch Dressing Recipe,10,"¼ cup buttermilk, 1 cups mayonnaise, ½ cup sour cream, 1 teaspoon lemon juice, 1 teaspoon Worcestershire sauce, 1 tablespoon apple cider vinegar, 1 tablespoon fresh rosemary leaves (chopped), 1 tablespoon fresh parsley (minced), 1 tablespoon fresh dill (minced), 1 tablespoon onion (minced), 1 clove garlic (minced), ⅛ teaspoon dry mustard, ⅛ teaspoon cayenne pepper, 1 teaspoon Stone House Seasoning","IngredientGroup(ingredients=['¼ cup buttermilk', '1 cups mayonnaise', '½ cup sour cream', '1 teaspoon lemon juice', '1 teaspoon Worcestershire sauce', '1 tablespoon apple cider vinegar', '1 tablespoon fresh rosemary leaves (chopped)', '1 tablespoon fresh parsley (minced)', '1 tablespoon fresh dill (minced)', '1 tablespoon onion (minced)', '1 clove garlic (minced)', '⅛ teaspoon dry mustard', '⅛ teaspoon cayenne pepper', '1 teaspoon Stone House Seasoning'], purpose=None)",Add all ingredients to a large bowl and whisk together until well combined. Store in an airtight container in the refrigerator for up to one week.,"{'servingSize': '2 tablespoons', 'calories': '190 kcal', 'fatContent': '20 g'}",American,1 serving,https://addapinch.com/wp-content/uploads/2018/01/rosemary-ranch-dressing-recipe-0312-scaled.jpg,5.0,"Rosemary Ranch Dressing Recipe - This simple ranch dressing is an update to the classic ranch dressing with fresh rosemary and spices and adds so much flavor to salads, chicken, and so many dishes!",Complete
