Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
"Breakfast,Side Dish",Hashbrown Casserole Recipe,40,"2 pounds frozen diced or frozen shredded potatoes, (thawed), 3 cups cheddar cheese (grated), 1 1/2 cups cream of chicken soup (or 1 (10-ounce) can, storebought), 2 cups sour cream, 6 tablespoons butter (melted), 1 bunch green onions (sliced), 1 1/2 teaspoons Stone House Seasoning, 2 - 3 cups Ritz crackers, 1/2 cup melted butter","IngredientGroup(ingredients=['2 pounds frozen diced or frozen shredded potatoes, (thawed)', '3 cups cheddar cheese (grated)', '1 1/2 cups cream of chicken soup (or 1 (10-ounce) can, storebought)', '2 cups sour cream', '6 tablespoons butter (melted)', '1 bunch green onions (sliced)', '1 1/2 teaspoons Stone House Seasoning'], purpose=None), IngredientGroup(ingredients=['2 - 3 cups Ritz crackers', '1/2 cup melted butter'], purpose='Optional Toppings:')","Prep. Preheat the oven to 400º F. Lightly butter a 9x13 baking dish or spray with nonstick cooking spray.
Mix. Stir together the thawed diced or shredded potatoes, half of the cheddar cheese, cream of chicken soup, sour cream, melted butter, onion, and Stone House Seasoning in a large mixing bowl. Spread into the prepared baking dish.
Bake. Bake until the potatoes are fork tender, about 30 minutes and then top the hashbrown casserole with the remaining cheddar cheese. Return the hashbrown casserole to the oven until the cheese has melted.
Serve warm.
For the Optional Topping:
Stir together the the Corn Flakes, Ritz Cracker, or Panko with the melted butter until well coated. Spread on top of the casserole and bake as directed.","{'servingSize': '0.5 cup', 'calories': '301 kcal', 'carbohydrateContent': '15 g', 'proteinContent': '9 g', 'fatContent': '23 g', 'saturatedFatContent': '14 g', 'cholesterolContent': '64 mg', 'sodiumContent': '466 mg', 'fiberContent': '1 g', 'sugarContent': '1 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2017/12/hash-brown-casserole-recipe-0179.jpg,5.0,"The Best Hashbrown Casserole Recipe is a cheesy potato casserole that is always a favorite! The ultimate easy, comforting side dish!",Complete
"Dessert,Side Dish",Sweet Potato Casserole Recipe,50,"5 cups sweet potatoes, baked (mashed (about 5-6 medium sweet potatoes)), 1 cup granulated sugar, 8 tablespoons butter (softened), 1 1/2 teaspoons vanilla extract, 1/2 cup milk, 2 large eggs, 1 cup brown sugar (packed), 1/2 cup all-purpose flour, 1 cup chopped pecans, 4 tablespoons butter (softened), 2 cups gluten-free rolled oats (divided), 3/4 cups brown sugar (packed), 1/2 teaspoon kosher salt, 8 tablespoons butter (melted and cooled), 1/2 teaspoon vanilla extract, 1/2 cup mini marshmallows","IngredientGroup(ingredients=['5 cups sweet potatoes, baked (mashed (about 5-6 medium sweet potatoes))', '1 cup granulated sugar', '8 tablespoons butter (softened)', '1 1/2 teaspoons vanilla extract', '1/2 cup milk', '2 large eggs'], purpose=None), IngredientGroup(ingredients=['1 cup brown sugar (packed)', '1/2 cup all-purpose flour', '1 cup chopped pecans', '4 tablespoons butter (softened)'], purpose='For the Sweet Potato Casserole Crumble Topping:'), IngredientGroup(ingredients=['2 cups gluten-free rolled oats (divided)', '3/4 cups brown sugar (packed)', '1/2 teaspoon kosher salt', '8 tablespoons butter (melted and cooled)', '1/2 teaspoon vanilla extract'], purpose='Gluten-Free, Nut-Free Sweet Potato Casserole Topping: (Optional)'), IngredientGroup(ingredients=['1/2 cup mini marshmallows'], purpose='Sweet Potato Casserole with Marshmallow Topping: (Optional)')","Prep. Preheat oven to 350º F. Scrub sweet potatoes and boil or bake in the oven until tender.
Make the Sweet Potato Casserole. Cool, peel and mash the sweet potatoes. Stir in granulated sugar, butter, vanilla, milk and eggs, mix well. Pour mixture into a 9x13 baking dish or individual dishes for serving.
For the Sweet Potato Casserole Pecan Crumble Topping:
Make Pecan Crumble topping. Mix brown sugar, flour, nuts and butter together and spread evenly over sweet potato mixture.
Bake. Bake until the topping has browned and the sweet potato casserole has set in the center, about 30 minutes.
Gluten-Free, Nut-Free Sweet Potato Casserole Crumble Topping: (Optional)
Make oat flour. Process 1 cup of rolled oats in a blender or food processor until they resemble flour.
Make crumble topping. Stir together the oat flour, remaining 1 cup oats, brown sugar, and salt. Stir in the melted and cooled butter and vanilla extract if using. Stir to combine. Store in the refrigerator until ready to add to the sweet potato casserole.
Bake. Spread the crumble topping on top of the unbaked casserole, leaving clumps of the mixture in places. Bake until browned and the sweet potato casserole has set in the center, about 30 minutes.
Marshmallow Topping: (Optional)
Bake. Bake the sweet potato casserole for 20 minutes. Remove from the oven and spread the marshmallows over the top of the casserole. Return to the oven and bake the remaining 10 minutes, until brown and toasty.","{'calories': '288 kcal', 'carbohydrateContent': '53 g', 'proteinContent': '3 g', 'fatContent': '19 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '58 mg', 'sodiumContent': '152 mg', 'fiberContent': '2 g', 'sugarContent': '38 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2015/11/southern-sweet-potato-casserole-recipe_DSC2844-1.jpg,5.0,"Best Sweet Potato Casserole Recipe: Southern favorite is quick, easy, and delicious! Topped with choice of crumble or marshmallow topping! Ready in 30 minutes!",Complete
Main Course,Chicken Pot Pie with Biscuits Recipe,40,"4 tablespoons butter, 4 large carrots (sliced or diced), 2 stalks celery (diced), 1 medium onion (peeled and chopped), 3 (6-ounce) chicken breasts (cut into 1-inch pieces), 3 tablespoons all-purpose flour, 1 cup chicken stock or broth, 1 cup milk, 1 cup frozen English peas, 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1 recipe Southern Buttermilk Biscuits, 2 medium potatoes (diced)","IngredientGroup(ingredients=['4 tablespoons butter', '4 large carrots (sliced or diced)', '2 stalks celery (diced)', '1 medium onion (peeled and chopped)', '3 (6-ounce) chicken breasts (cut into 1-inch pieces)', '3 tablespoons all-purpose flour', '1 cup chicken stock or broth', '1 cup milk', '1 cup frozen English peas', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1 recipe Southern Buttermilk Biscuits'], purpose=None), IngredientGroup(ingredients=['2 medium potatoes (diced)'], purpose='Optional Ingredients:')","Prep. Preheat the oven to 425º F. Cut up the chicken, prep the vegetables, and make the biscuits.
Cook the vegetables. Melt the butter in the Dutch oven set over medium heat. Add the carrots, celery, and onions to the Dutch oven. Cook until the onions are translucent and the carrots are becoming tender. If including potatoes, cook until the potatoes are fork-tender.
Cook the chicken. Add the chicken to the vegetables and cook until cooked through and no pink remains.
Make the sauce. Sprinkle in the flour and cook for a minute. Pour in the broth and milk. Cook, stirring frequently, until the sauce has thickened in the chicken and vegetables to just slightly less than desired in your finished chicken pot pie. (Note: if a make-ahead or freezer meal, you will want your sauce to be a bit thinner.) Stir in the frozen peas and pour into a baking dish. Set aside.
Add biscuits and bake. Place the biscuits on top of the chicken pot pie. Sprinkle with black pepper and salt, if desired. Bake until the biscuits are golden brown and cooked through about 12-15 minutes. Remove from the oven and rest for 3 - 5 minutes. Serve warm.","{'calories': '112 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '3 g', 'fatContent': '7 g', 'saturatedFatContent': '4 g', 'transFatContent': '0.2 g', 'cholesterolContent': '20 mg', 'sodiumContent': '279 mg', 'fiberContent': '2 g', 'sugarContent': '4 g', 'unsaturatedFatContent': '2.4 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2013/09/chicken-pot-pie-biscuits-DSC_5814-398x600.jpg,4.73,"Chicken Pot Pie with Biscuits makes a perfect, comforting family meal. Get this family favorite chicken pot pie with biscuits recipe.",Complete
Main Course,Chicken Enchilada Casserole Recipe,30,"olive oil, 6 tortillas, 4 chicken breasts (cooked and shredded), 1 teaspoon Stone House Seasoning, 2 cups enchilada sauce, 1 cup sour cream, 1 cup grated cheddar cheese, 1 cup grated monterey jack cheese, cilantro (for garnish (optional))","IngredientGroup(ingredients=['olive oil', '6 tortillas', '4 chicken breasts (cooked and shredded)', '1 teaspoon Stone House Seasoning', '2 cups enchilada sauce', '1 cup sour cream', '1 cup grated cheddar cheese', '1 cup grated monterey jack cheese', 'cilantro (for garnish (optional))'], purpose=None)","Preheat oven to 350º F.
Drizzle olive oil into bottom of 12-inch skillet over medium heat. Once warm, add a tortilla, one at a time, to the skillet. Cook until crisp on each side and place onto a baking sheet lined with paper towels. Set aside.
Mix together the shredded chicken and the Stone House Seasoning. Set aside.
Spread about 1/2 cup of enchilada sauce into the bottom of a 9x13 casserole dish. Place 3 tortillas on top of the enchilada sauce, overlapping them slightly at the edges to make all 3 tortillas fit lengthwise. Ladle on additional enchilada sauce, about 1/2 cup. Layer on chicken mixture, making sure to spread mixture evenly over tortillas and enchilada sauce. Top with large dollops of sour cream. Sprinkle on a little of both cheeses.
Repeat layering with more tortillas, enchilada sauce, chicken, sour cream, and end with cheeses. Bake in oven until cheeses have melted, about 20 minutes. Topped with chopped cilantro (optional) and serve.","{'calories': '386 kcal', 'carbohydrateContent': '18 g', 'proteinContent': '34 g', 'fatContent': '19 g', 'saturatedFatContent': '10 g', 'cholesterolContent': '115 mg', 'sodiumContent': '1283 mg', 'fiberContent': '2 g', 'sugarContent': '6 g', 'servingSize': '1 serving'}","American,Mexican",8 servings,https://addapinch.com/wp-content/uploads/2019/09/chicken-enchilada-casserole-recipe-2560.jpg,5.0,"This easy Chicken Enchilada Casserole recipe is everything you love about enchiladas made into this crispy, cheesy, and delicious crowd-favorite casserole! On the table in 30 minutes and great to make ahead!",Complete
Main Course,Hot Chicken Salad Recipe,30,"4 cups chicken breasts (cooked and chopped), 1 cup celery (diced), 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1 tablespoon lemon juice, 1/4 cup sour cream, 1 cup mayonnaise, 1 1/2 cups grated Cheddar cheese, 1 sleeve Ritz crackers, 2 tablespoons butter","IngredientGroup(ingredients=['4 cups chicken breasts (cooked and chopped)', '1 cup celery (diced)', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1 tablespoon lemon juice', '1/4 cup sour cream', '1 cup mayonnaise', '1 1/2 cups grated Cheddar cheese', '1 sleeve Ritz crackers', '2 tablespoons butter'], purpose=None)","Preheat oven to 350º F.
Mix together all ingredients except butter crackers and butter. Pour into a baking dish sprayed with non-stick cooking spray. Spread evenly.
Crush butter crackers and spread over top of chicken salad mixture. Top with pats of butter.
Place in oven and bake for 20 minutes until lightly browned and heated throughout.","{'calories': '435 kcal', 'carbohydrateContent': '1 g', 'proteinContent': '23 g', 'fatContent': '37 g', 'saturatedFatContent': '12 g', 'transFatContent': '1 g', 'cholesterolContent': '98 mg', 'sodiumContent': '549 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '24 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/08/hot-chicken-salad-recipe-13.jpg,5.0,"This Hot Chicken Salad recipe makes an easy, delicious meal! Chicken, celery, sour cream, and cheese baked with buttery cracker topping.",Complete
Main Course,Shepherd's Pie Recipe,45,"1 pound Russet or Yukon gold potatoes (peeled and cut into chunks), 1/4 cup butter (melted + 2 tablespoons cut into pieces), 1/4 cup half and half, 1 teaspoon Stone House Seasoning, 1 cup grated cheddar cheese, 2 tablespoons olive oil, 1/2 medium onion (chopped), 2 medium carrots (peeled and diced), 2 stalks celery (diced), 2 pounds ground lamb, beef, or turkey, 3 tablespoons all-purpose flour, 2 teaspoons Stone House Seasoning, 2 tablespoons tomato paste, 1 cup chicken stock or broth, 2 teaspoons Worcestershire sauce (or coconut aminos), 1 (14.5-ounce) can English peas (drained and rinsed)","IngredientGroup(ingredients=['1 pound Russet or Yukon gold potatoes (peeled and cut into chunks)', '1/4 cup butter (melted + 2 tablespoons cut into pieces)', '1/4 cup half and half', '1 teaspoon Stone House Seasoning', '1 cup grated cheddar cheese'], purpose='For the potato topping:'), IngredientGroup(ingredients=['2 tablespoons olive oil', '1/2 medium onion (chopped)', '2 medium carrots (peeled and diced)', '2 stalks celery (diced)', '2 pounds ground lamb, beef, or turkey', '3 tablespoons all-purpose flour', '2 teaspoons Stone House Seasoning', '2 tablespoons tomato paste', '1 cup chicken stock or broth', '2 teaspoons Worcestershire sauce (or coconut aminos)', '1 (14.5-ounce) can English peas (drained and rinsed)'], purpose='For the meat filling:')","Preheat oven to 400º F.
For the potato topping:
Place potatoes into large saucepan and add enough water to cover, plus about 1 inch. Cook over medium-low heat until fork tender, about 15-20 minutes.
In a medium saucepan, melt 1/4 cup butter, add half and half. Heat until simmering.
Drain potatoes and pour potatoes back into saucepan used to cook them. Mash potatoes over low heat until smooth. Add the melted butter and half and half mixture to potatoes. Continue to mash the potatoes until creamy. Then, mix well with a wooden spoon until light, fluffy and smooth. Stir in Stone House Seasoning and Cheddar cheese.
For the meat filling:
Drizzle olive oil into a deep skillet or Dutch oven over medium heat. Add onion, carrots, celery and cook until carrots are tender, about 5-7 minutes. Remove from skillet with a slotted spoon to a bowl. Add ground meat to the skillet and cook until browned throughout. Drain away any drippings. Sprinkle flour over meat and stir until well-coated and cook for about 2-3 minutes to brown the flour lightly. Stir in reserved onion mixture as well as salt, pepper, and Stone House Seasoning until well-combined. Add tomato paste, broth, Worcestershire sauce or coconut aminos, Stone House Seasoning, and English peas. Stir to combine well.
Pour potatoes over top of the meat filling and spread to cover well. Top with remaining 2 tablespoons of butter that are cut into pieces. Place in the oven and bake for 15 minutes. Remove from the oven and allow to stand for 10 minutes before serving.","{'calories': '293 kcal', 'carbohydrateContent': '21 g', 'proteinContent': '7 g', 'fatContent': '20 g', 'saturatedFatContent': '10 g', 'cholesterolContent': '43 mg', 'sodiumContent': '1585 mg', 'fiberContent': '2 g', 'sugarContent': '3 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/03/shepherds-pie-recipe-DSC_1133.jpg,5.0,"This Shepherd's Pie Recipe is a delicious, comforting dish! Meat and vegetables and topped with cheesy mashed potatoes and baked, it is a favorite any time!",Complete
Main Course,Stuffed Shells Recipe,45,"12 large shell pasta, 1 teaspoon kosher salt, 2 teaspoons olive oil, 1 medium onion (diced), 2 cloves garlic (minced), 1 pound ground beef (or ground turkey, ground chicken, or ground venison), 2 teaspoons dried basil, 2 teaspoons dried oregano, 1 (28-ounce) can crushed tomatoes, 2 (6-ounce) cans tomato paste, 1 cup Greek yogurt (or sour cream), 1 (8-ounce) package cream cheese (or Ricotta cheese or cottage cheese), 1 1/2 cups shredded Parmesan cheese, 1 cup grated mozzarella cheese","IngredientGroup(ingredients=['12 large shell pasta', '1 teaspoon kosher salt', '2 teaspoons olive oil', '1 medium onion (diced)', '2 cloves garlic (minced)', '1 pound ground beef (or ground turkey, ground chicken, or ground venison)', '2 teaspoons dried basil', '2 teaspoons dried oregano', '1 (28-ounce) can crushed tomatoes', '2 (6-ounce) cans tomato paste', '1 cup Greek yogurt (or sour cream)', '1 (8-ounce) package cream cheese (or Ricotta cheese or cottage cheese)', '1 1/2 cups shredded Parmesan cheese', '1 cup grated mozzarella cheese'], purpose=None)","Prep. Preheat oven to 350º F. Spread 1 teaspoon of olive oil on 9x13 baking dish. Set aside.
Cook pasta shells to al dente according to the package instructions. Drain and set aside.
Cook vegetables and meat. Cook the onion and garlic until tender, about 3 minutes. Add and brown ground beef. Drain away any drippings.
Make the filling. Stir the cheeses and yogurt into the beef mixture.
Make the sauce. Meanwhile, add the crushed tomatoes, tomato paste, and seasonings to a saucepan and cook until heated throughout.
Assemble. Spread 1 cup of the tomato sauce on the bottom of the baking dish. Spoon the filling mixture into each of the cooked pasta shells. Arrange in the baking dish.
Add sauce and bake. Top each of the shells with the remaining tomato sauce. Cover the baking dish with foil and bake for 20 minutes; remove the foil and bake for 10 more minutes.
Serve. Stuffed shells are ready to serve or cool and store for serving later if making ahead.","{'calories': '410 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '27 g', 'fatContent': '27 g', 'saturatedFatContent': '15 g', 'transFatContent': '1 g', 'cholesterolContent': '91 mg', 'sodiumContent': '820 mg', 'fiberContent': '3 g', 'sugarContent': '8 g', 'unsaturatedFatContent': '13 g', 'servingSize': '1 serving'}",Italian,8 servings,https://addapinch.com/wp-content/uploads/2019/02/Stuffed-Shells-Recipe-17.jpg,5.0,"Stuffed shells makes a simple, delicious, and comforting recipe. Large pasta shells are stuffed with a flavorful meat mixture and then baked with a rich tomato sauce.",Complete
Main Course,Grandmother's Chicken Casserole,30,"3-4 (7-ounce) chicken breasts (cooked, or 3 to 4 cups shredded chicken), 1 cup cream of chicken soup (or store-bought), 1 (8-ounce) can cream of mushroom soup, 2 cups sour cream, 2 sleeves Ritz crackers, 1/2 cup butter","IngredientGroup(ingredients=['3-4 (7-ounce) chicken breasts (cooked, or 3 to 4 cups shredded chicken)', '1 cup cream of chicken soup (or store-bought)', '1 (8-ounce) can cream of mushroom soup', '2 cups sour cream', '2 sleeves Ritz crackers', '1/2 cup butter'], purpose=None)","Preheat oven to 350º F.
Place cooked chicken in 13x9 casserole dish.
In a bowl, mix cream of chicken soup, cream of mushroom soup, and sour cream. Spread over the chicken.
Crumble the Ritz Crackers and spread on top of chicken. Dot top of casserole with butter pieces.
Bake the casserole until the crackers are browned, about 25 minutes.","{'carbohydrateContent': '5 g', 'proteinContent': '2 g', 'fatContent': '25 g', 'saturatedFatContent': '14 g', 'transFatContent': '0.5 g', 'cholesterolContent': '67 mg', 'sodiumContent': '334 mg', 'fiberContent': '0.01 g', 'sugarContent': '2 g', 'calories': '246 kcal', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2010/03/Grandmothers-Chicken-Casserole-Recipe-8.jpg,5.0,Ritz Chicken Casserole is a family favorite recipe made with 6 ingredients! A comforting chicken recipe with a crunchy Ritz cracker topping!,Complete
Main Course,Chicken and Rice Casserole Recipe,40,"2 cups chicken breasts ((about 2 breasts) cooked and shredded), 2 cups cooked white rice (or cooked brown rice), 2 cups cream of chicken soup ((optional) or 1 can condensed cream of chicken soup and 1 can condensed cream of celery soup), 1/2 cup diced onion ((optional)), 1/2 cup diced celery ((optional)), 1 cup mayonnaise (or Greek yogurt), 1/2 teaspoon kosher salt, 1/2 teaspoon ground black pepper","IngredientGroup(ingredients=['2 cups chicken breasts ((about 2 breasts) cooked and shredded)', '2 cups cooked white rice (or cooked brown rice)', '2 cups cream of chicken soup ((optional) or 1 can condensed cream of chicken soup and 1 can condensed cream of celery soup)', '1/2 cup diced onion ((optional))', '1/2 cup diced celery ((optional))', '1 cup mayonnaise (or Greek yogurt)', '1/2 teaspoon kosher salt', '1/2 teaspoon ground black pepper'], purpose=None)","Preheat oven to 425º F. Spray 9x13 baking dish with nonstick cooking spray. Set aside.
Mix all ingredients in a large mixing bowl. Pour into the prepared pan.
Bake for 30 minutes or until casserole is lightly browned.","{'calories': '183 kcal', 'carbohydrateContent': '16 g', 'proteinContent': '10 g', 'fatContent': '8 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '27 mg', 'sodiumContent': '616 mg', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2023/01/Chicken-and-Rice-Casserole_009.jpg,4.93,"Chicken Rice Casserole is a family favorite meal. Made of chicken and rice and cooked in a tender, comforting casserole. A favorite one dish dinner recipe!",Complete
Main Course,Chicken Pot Pie with Puff Pastry Recipe,55,"2 tablespoons olive oil (divided), 3 boneless skinless chicken breasts (cut into 1-inch pieces), 1/2 medium onion (diced), 1 large Russet or Yukon Gold potatoes (peeled and cut into chunks), 3 large carrots (cut into chunks), 3 tablespoons butter, 1/4 cup all-purpose flour, 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 3 cups chicken stock or broth (or broth), puff pastry (thawed)","IngredientGroup(ingredients=['2 tablespoons olive oil (divided)', '3 boneless skinless chicken breasts (cut into 1-inch pieces)', '1/2 medium onion (diced)', '1 large Russet or Yukon Gold potatoes (peeled and cut into chunks)', '3 large carrots (cut into chunks)', '3 tablespoons butter', '1/4 cup all-purpose flour', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '3 cups chicken stock or broth (or broth)', 'puff pastry (thawed)'], purpose=None)","Prep. Preheat oven to 425º F.
Cook Chicken. Drizzle the olive oil into a heavy Dutch oven or pot set over medium heat. Add the chicken and cook until browned. Using a slotted spoon, remove from the Dutch oven to a plate.
Cook Remaining Ingredients. Add the onions, potatoes and carrots and cook until the onions are translucent and the potatoes and carrots are slightly tender, about 8 minutes. Add the butter and allow to melt. Then, stir in the flour, salt and pepper and cook until thickened, about 2 more minutes. Pour in the chicken stock and bring to a boil. Add back in the chicken and their juices.
Bake. Ladle the chicken pot pie filling into a 3-quart casserole dish or individual dishes set on a parchment or foil lined baking sheet. Top with puff pastry. Trim the edges of the puff pastry to about 1/2-inch overhang of the rim of the baking dish. Using a sharp knife, cut a slit in the puff pastry as a vent to allow steam to escape during baking. Bake until golden brown and the pot pie is bubbling, about 30 minutes.","{'calories': '276 kcal', 'carbohydrateContent': '23 g', 'proteinContent': '18 g', 'fatContent': '11 g', 'saturatedFatContent': '4 g', 'cholesterolContent': '85 mg', 'sodiumContent': '715 mg', 'fiberContent': '2 g', 'sugarContent': '4 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2018/10/chicken-pot-pie-puff-pastry-recipe-DSC_0570-scaled.jpg,5.0,"Chicken Pot Pie with Puff Pastry Recipe – A classic chicken pot pie recipe topped with flaky puff pastry and with wholesome, comforting, homemade ingredients.",Complete
Side Dish,Broccoli Cheese Casserole,45,"3 heads broccoli (cut into florets (about 8 cups)), 1/2 cup butter, 1/2 cup all-purpose flour, 2 cups whole milk or heavy cream, ½ teaspoon Kosher salt, ½ teaspoon ground black pepper, ⅛ teaspoon cayenne pepper, 1 cup grated monterey jack cheese, 1 cup sour cream, 1 cup grated Cheddar cheese, 2 cups crushed buttery crackers","IngredientGroup(ingredients=['3 heads broccoli (cut into florets (about 8 cups))', '1/2 cup butter', '1/2 cup all-purpose flour', '2 cups whole milk or heavy cream', '½ teaspoon Kosher salt', '½ teaspoon ground black pepper', '⅛ teaspoon cayenne pepper', '1 cup grated monterey jack cheese', '1 cup sour cream', '1 cup grated Cheddar cheese', '2 cups crushed buttery crackers'], purpose=None)","Preheat oven to 350º F. Spray a 13 x 9 - inch baking dish with nonstick cooking spray.
Add broccoli florets to a large heavy-bottomed stockpot of boiling water. Cook for 3-5 minutes and then drain broccoli from the water. Set aside.
Melt butter over medium heat in a small saucepan. Whisk in flour until well-combined, then whisk in milk, salt, pepper, cayenne pepper and 1 cup of Monterrey Jack cheese. Reduce heat to simmer and continue to whisk until sauce simmers slightly around the edges and has thickened slightly. Stir in sour cream.
Arrange broccoli in casserole dish and then pour cream sauce over broccoli. Top with cheddar cheese and crushed crackers.
Bake uncovered for 35-40 minutes.
Serve warm.","{'carbohydrateContent': '13 g', 'proteinContent': '8 g', 'fatContent': '21 g', 'saturatedFatContent': '12 g', 'transFatContent': '0.4 g', 'cholesterolContent': '54 mg', 'sodiumContent': '386 mg', 'fiberContent': '0.4 g', 'sugarContent': '4 g', 'calories': '272 kcal', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2013/11/broccoli-cheese-casserole-DSC_1045-4.jpg,4.99,"This Broccoli Cheese Casserole is a cheesy, delicious side dish! Fresh recipe is made from scratch with a decadent creamy sauce and buttery crunchy top! Perfect for holidays, family get togethers and Sunday suppers!",Complete
Side Dish,Squash Casserole Recipe,50,"2 tablespoons butter, 4 cups sliced yellow squash, 1 medium onion (chopped), 2 large eggs, 1 cup grated cheddar cheese, 1 cup milk, 2 tablespoons butter, ¼ teaspoon cayenne pepper (optional), ½ teaspoon kosher salt, ½ teaspoon ground black pepper, 1 sleeve Ritz crackers","IngredientGroup(ingredients=['2 tablespoons butter', '4 cups sliced yellow squash', '1 medium onion (chopped)', '2 large eggs', '1 cup grated cheddar cheese', '1 cup milk', '2 tablespoons butter', '¼ teaspoon cayenne pepper (optional)', '½ teaspoon kosher salt', '½ teaspoon ground black pepper', '1 sleeve Ritz crackers'], purpose=None)","Preheat oven to 350º F.
Melt 2 tablespoons butter in medium skillet or saute pan over medium-low heat. Add squash and onions and cook until tender.
To a large bowl, add eggs and lightly whisk. Add cheese and milk and whisk into egg until well-combined. Add cooked squash and onions to egg mixture and stir well to combined. Melt remaining 2 tablespoons butter in skillet used to cook squash and onions. Add to squash casserole mixture. Add cayenne pepper, if using, along with salt and pepper. Stir well to combine.
Spray a 9x13 casserole dish with cooking spray and pour squash casserole mixture into the baking dish. Top evenly with crushed Ritz crackers. Place in preheated oven and bake 45 minutes, or until top has lightly browned and casserole does not ""jiggle"" when the dish is moved.
Allow to sit for about 3 minutes before serving.","{'calories': '106 kcal', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2015/03/squash-casserole-DSC_1981.jpg,4.98,"Squash Casserole is an essential dish for holidays and special events. Topped with a buttery cracker topping, this squash casserole is an all-time favorite!",Complete
Main Course,Buffalo Chicken Lasagna Recipe,65,"1 tablespoon olive oil, 1 1/2 pounds boneless, skinless chicken breasts ( (about 3 medium) cubed), 1/2 medium onion (chopped), 1 stalk celery (finely chopped), 2 cloves garlic (minced), 1 (16-ounce) can diced tomatoes (drained), 1 buffalo sauce (divided), 1/2 cup water, 1/2 teaspoon kosher salt, 1/4 teaspoon ground black pepper, 9 lasagna noodles, 1 carton (15-ounces) ricotta cheese, 1/2 cup crumbled blue cheese (divided), 2 cups shredded white cheddar cheese, 3 cups grated mozzarella cheese","IngredientGroup(ingredients=['1 tablespoon olive oil', '1 1/2 pounds boneless, skinless chicken breasts ( (about 3 medium) cubed)', '1/2 medium onion (chopped)', '1 stalk celery (finely chopped)', '2 cloves garlic (minced)', '1 (16-ounce) can diced tomatoes (drained)', '1 buffalo sauce (divided)', '1/2 cup water', '1/2 teaspoon kosher salt', '1/4 teaspoon ground black pepper', '9 lasagna noodles', '1 carton (15-ounces) ricotta cheese', '1/2 cup crumbled blue cheese (divided)', '2 cups shredded white cheddar cheese', '3 cups grated mozzarella cheese'], purpose=None)","Preheat oven to 350º F. Spray 9x13 baking dish with nonstick cooking spray and set aside.
Drizzle oil into a 3-quart Dutch oven over medium heat. Add chicken, onion, and celery and cook until meat is no longer pink and vegetables are fork tender, about 10 minutes. Add garlic and cook for another minute or so until fragrant. Then stir in tomatoes, 3/4 cup of buffalo sauce, water, salt and pepper. Bring to a boil and reduce the heat to simmer and allow to cook about 5 more minutes.
While chicken mixture is cooking, cook lasagna noodles according to package directions and drain.
Mix together the ricotta cheese and half of the blue cheese.
Layer baking dish with three noodles, 1/3 of the sauce, 1/3 of the ricotta mixture, 1/3 cheddar cheese, 1/4 of the mozzarella cheese, and 1/4 of the blue cheese. Repeat layers twice. Sprinkle with remaining mozzarella cheese.
Cover with aluminium foil and bake for 20 minutes. Then, uncover and bake 20-25 minutes or until the lasagna is bubbly and cheese is melted. Remove from the oven and sprinkle with remaining blue cheese. Let stand 10 minutes and top with remaining buffalo sauce before serving.","{'calories': '323 kcal', 'carbohydrateContent': '17 g', 'proteinContent': '28 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'cholesterolContent': '78 mg', 'sodiumContent': '534 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2015/08/buffalo-chicken-lasagna-recipe_DSC2248-2.jpg,5.0,Buffalo Chicken Lasagna makes a delicious twist for the buffalo chicken and lasagna lover!,Complete
