Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
"Main Course,Soup",Pot Likker Soup Recipe,55,"5 slices baked ham (chopped (about 1-1/2 pounds)), 1 tablespoon olive oil, 1 medium onion (diced), 3 medium carrots (chopped), 2 clove garlic (minced), 2 cups chicken stock or broth, 2 cups collard greens (mustard, or turnip greens, washed with hard stems removed), 8 cups water, pinch red pepper flakes (optional)","IngredientGroup(ingredients=['5 slices baked ham (chopped (about 1-1/2 pounds))', '1 tablespoon olive oil', '1 medium onion (diced)', '3 medium carrots (chopped)', '2 clove garlic (minced)', '2 cups chicken stock or broth', '2 cups collard greens (mustard, or turnip greens, washed with hard stems removed)', '8 cups water', 'pinch red pepper flakes (optional)'], purpose=None)","Add chopped ham to a Dutch oven over medium heat. Heat for about 2-3 minutes and then add olive oil, onion and carrots. Saute until becomes tender, about 2 more minutes. Then add in garlic and cook for 1 more minute. Pour in chicken broth and cook until has reduced by about ½.
Add greens and water. Boil over medium heat for about 45 minutes until greens are extremely tender.","{'calories': '79 kcal', 'carbohydrateContent': '4 g', 'proteinContent': '4 g', 'fatContent': '4 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '10 mg', 'sodiumContent': '453 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2015/12/pot-likker-soup-DSC_1319.jpg,4.91,"Pot Likker Soup makes a delicious, hearty soup using the broth of collard, mustard, or turnip greens and additional vegetables.",Complete
Main Course,Instant Pot Sweet Potato Chili Recipe,25,"1 teaspoon olive oil, 1 medium onion (diced), 3 cloves garlic (minced), 1/2 pound ground pork, 1 pound ground beef, 1 large sweet potato (peeled and cut into 1/2-inch pieces), 3 stalks celery (sliced), 3 1/2 cups crushed tomatoes (or 1 (28-ounce) can), 1 tablespoon Worcestershire sauce ( or coconut aminos), 1 teaspoon ground cumin, 1 teaspoon chili powder, salt and pepper ( to taste), avocado (diced)","IngredientGroup(ingredients=['1 teaspoon olive oil', '1 medium onion (diced)', '3 cloves garlic (minced)', '1/2 pound ground pork', '1 pound ground beef', '1 large sweet potato (peeled and cut into 1/2-inch pieces)', '3 stalks celery (sliced)', '3 1/2 cups crushed tomatoes (or 1 (28-ounce) can)', '1 tablespoon Worcestershire sauce ( or coconut aminos)', '1 teaspoon ground cumin', '1 teaspoon chili powder', 'salt and pepper ( to taste)'], purpose=None), IngredientGroup(ingredients=['avocado (diced)'], purpose='Optional toppings:')","Set the Instant Pot to the Saute setting. Add olive oil to the interior pot, followed by the diced onion. Saute until tender and then add minced garlic, ground pork, and ground beef. Cook, stirring frequently, until the pork and beef are browned. Add sweet potato, celery, crushed tomatoes, Worcestershire sauce, cumin, and chili powder. Stir to combine well and situate the top onto the Instant Pot.
Set the Instant Pot to 10 minutes of High Pressure using the Manual setting. Allow to release pressure naturally and then carefully release any additional pressure before removing the top of the Instant Pot.
Serve the chili with any additional toppings desired.
Stove Top Instructions:
Add olive oil to a Dutch oven set over medium heat. Add in the onion and cook until tender, about 3 minutes. Then add in the garlic, pork, and beef. Cook, stirring frequently, until the pork and beef are browned. Add the sweet potato, celery, crushed tomatoes, Worcestershire sauce, cumin and chili powder. Stir to combine, cover and allow to simmer until the sweet potatoes are fork tender, about 30 minutes. Serve with toppings.","{'calories': '269 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '16 g', 'fatContent': '18 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '60 mg', 'sodiumContent': '231 mg', 'fiberContent': '2 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/01/instant-pot-sweet-potato-chili-recipe_DSC5254.jpg,4.93,"This Instant Pot Sweet Potato Chili makes a hearty, delicious chili recipe in minutes! Made with ground beef, sweet potatoes, and packed with flavor!",Complete
Main Course,Taco Cups Recipe,15,"olive oil spray, 4 (8-inch) tortillas, 1 pound ground beef (92%), 1 1/2 teaspoon taco seasoning, pico de gallo, salsa, shredded lettuce, diced tomato, diced red onion, shredded cheese, sour cream, guacamole","IngredientGroup(ingredients=['olive oil spray', '4 (8-inch) tortillas', '1 pound ground beef (92%)', '1 1/2 teaspoon taco seasoning'], purpose=None), IngredientGroup(ingredients=['pico de gallo', 'salsa', 'shredded lettuce', 'diced tomato', 'diced red onion', 'shredded cheese', 'sour cream', 'guacamole'], purpose='Optional Toppings')","Preheat oven to 375º F. Spray muffin pan with olive oil spray and set aside.
Cut tortillas into circles using at least a 3-inch round cutter. Place the circles into the muffin pan indentions, making sure to lightly press them into the bottom. Spritz the tops of the circles with olive oil spray and bake until lightly browned, about 10 minutes.
Meanwhile, brown the ground been in a skillet set over medium heat. Drain away any drippings and stir in the taco seasoning. Cook for another minute or so to incorporate the taco seasoning. Remove from the heat.
Fill the cups with taco meat and then top with your preferred toppings.
Serve the taco cups immediately.","{'servingSize': '1 cup', 'calories': '52 kcal', 'proteinContent': '8 g', 'fatContent': '1 g', 'cholesterolContent': '23 mg', 'sodiumContent': '28 mg'}",American,12 servings,https://addapinch.com/wp-content/uploads/2018/04/taco-cups-recipe-0485-scaled.jpg,5.0,"Taco Cups Recipe - This Taco Cups Recipe comes together in 15 minutes for a fast, fun, and fabulous dish! Made with just five ingredients, plus optional toppings, it is sure to be a weeknight staple!",Complete
Main Course,Skillet Mediterranean Chicken Recipe,30,"4 boneless, skinless chicken breasts, 1 tablespoon Italian Seasoning, 4 tablespoons olive oil, 2 cloves garlic (minced), ½ onion (diced), 2 cups tomato sauce, 1 cup pitted green olives","IngredientGroup(ingredients=['4 boneless, skinless chicken breasts', '1 tablespoon Italian Seasoning', '4 tablespoons olive oil', '2 cloves garlic (minced)', '½ onion (diced)', '2 cups tomato sauce', '1 cup pitted green olives'], purpose=None)","Sprinkle both sides of the chicken generously with Italian Seasoning Mixl.
Heat 2 tablespoons of the olive oil in a large heavy skillet over medium heat. Add the chicken, and cook for several minutes on each side until browned on both sides. Remove the chicken from the skillet onto a plate and set aside.
Add the remaining olive oil, garlic and onion and cook until the onion is just tender, about 2 minutes. Stir in the tomato sauce and olives and return the chicken to the skillet. Cover and cook until the chicken has cooked throughout, about 15 more minutes.","{'calories': '448 kcal', 'carbohydrateContent': '9 g', 'proteinContent': '55 g', 'fatContent': '20 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '146 mg', 'sodiumContent': '770 mg', 'fiberContent': '2 g', 'sugarContent': '5 g', 'servingSize': '1 serving'}",Mediterranean,4 servings,https://addapinch.com/wp-content/uploads/2016/10/skillet-mediterranean-chicken-recipe_DSC4165.jpg,5.0,"Skillet Mediterranean Chicken Recipe - This quick and easy skillet chicken recipe is packed full of flavor! Simple enough for a busy weeknight, yet perfect for entertaining!",Complete
Main Course,Tuna Salad Stuffed Avocado Recipe,5,"2 (5-ounce) cans tuna (drained), ½ cup mayonnaise, ½ cup chopped celery, 1 tablespoon sweet relish, 1 teaspoon prepared yellow mustard, 2 teaspoons lemon juice, 1/2 teaspoon curry powder, 2 - 3 avocados (halved, pitted), salt and pepper (to taste)","IngredientGroup(ingredients=['2 (5-ounce) cans tuna (drained)', '½ cup mayonnaise', '½ cup chopped celery', '1 tablespoon sweet relish', '1 teaspoon prepared yellow mustard', '2 teaspoons lemon juice', '1/2 teaspoon curry powder', '2 - 3 avocados (halved, pitted)', 'salt and pepper (to taste)'], purpose=None)","Combine tuna, mayonnaise, celery, relish, mustard, lemon juice, and curry powder in a medium bowl until well combined. Spoon into avocado halves. Salt and pepper to taste.","{'servingSize': '1 cup', 'calories': '199 kcal', 'carbohydrateContent': '2 g', 'fatContent': '21 g', 'saturatedFatContent': '3 g', 'cholesterolContent': '11 mg', 'sodiumContent': '233 mg', 'sugarContent': '1 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2016/02/tuna-salad-stuffed-avocado-recipe-2_DSC3302.jpg,4.86,"This Tuna Salad Stuffed Avocado makes a delicious, flavorful tuna salad recipe perfect for lunch or a light supper!",Complete
Salad,BBQ Ranch Chicken Cobb Salad Recipe,25,"6 cups mixed salad greens, 2 boneless, skinless chicken breasts (cooked and sliced), 2 cups corn, 4 slices bacon (cooked and diced), 1 pint cherry tomatoes (halved), 1 (15-ounce) can black beans (drained and rinsed), 1 medium avocado (diced), ranch dressing, BBQ sauce","IngredientGroup(ingredients=['6 cups mixed salad greens', '2 boneless, skinless chicken breasts (cooked and sliced)', '2 cups corn', '4 slices bacon (cooked and diced)', '1 pint cherry tomatoes (halved)', '1 (15-ounce) can black beans (drained and rinsed)', '1 medium avocado (diced)', 'ranch dressing', 'BBQ sauce'], purpose=None)","Arrange salad greens in a large bowl or platter. Top with chicken, corn, bacon, tomatoes, black beans, and avocado.
Drizzle with ranch dressing and then with BBQ sauce. Serve immediately.","{'calories': '400 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '22 g', 'fatContent': '24 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '60 mg', 'sodiumContent': '338 mg', 'fiberContent': '6 g', 'sugarContent': '7 g', 'transFatContent': '1 g', 'unsaturatedFatContent': '16 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/05/BBQ-Ranch-Cobb-Salad-Recipe-2-IMG_1136.jpg,5.0,"BBQ Ranch Chicken Cobb Salad Recipe - Filled with grilled chicken, corn, black beans, avocado, bacon and more, this flavorful chicken cobb salad recipe is perfect for lunch or supper!",Complete
Main Course,Chili Rubbed Chicken Skewers Recipe,20,"2 chicken breasts (boneless, skinless and cut into 1-inch pieces), 1 teaspoon Stone House Seasoning, 1 teaspoon chili powder, 1/2 teaspoon paprika, 1/2 teaspoon ground cumin, pinch cayenne pepper, 2 medium bell pepper (cut into 1-inch pieces), 1 small red onion (cut into 1-inch pieces), 4 medium zucchini (cut into 1-inch pieces)","IngredientGroup(ingredients=['2 chicken breasts (boneless, skinless and cut into 1-inch pieces)', '1 teaspoon Stone House Seasoning', '1 teaspoon chili powder', '1/2 teaspoon paprika', '1/2 teaspoon ground cumin', 'pinch cayenne pepper', '2 medium bell pepper (cut into 1-inch pieces)', '1 small red onion (cut into 1-inch pieces)', '4 medium zucchini (cut into 1-inch pieces)'], purpose=None)","Place the chicken pieces into a large zip top bag. Add Stone House Seasoning, chili powder, paprika, cumin and cayenne pepper to the chicken. Remove as much air as possible as you are sealing the bag. Massage the seasoning onto the chicken, making sure that each piece is coated. Place into the refrigerator until ready to build your skewers.
Build your skewers by alternating vegetable pieces with the chili rubbed chicken. (Zucchini, chicken, pepper, chicken, onion, chicken, and zucchini works well as the zucchini holds the skewer ingredients in place.)
Preheat the grill, grill pan, or skillet to medium heat. Spray or brush with olive oil spray.
Cook the chili rubbed chicken skewers on the grill, grill pan or skillet for five minutes. Flip and cook an additional five minutes or until the chicken has cooked through.","{'calories': '183 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '27 g', 'fatContent': '3 g', 'cholesterolContent': '72 mg', 'sodiumContent': '157 mg', 'fiberContent': '3 g', 'sugarContent': '7 g', 'servingSize': '1 serving'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/05/chili-rubbed-chicken-skewers-recipe-0497-scaled.jpg,5.0,"Chili Rubbed Chicken Skewers Recipe - Ready in minutes, these chicken skewers are a weekend AND a weeknight favorite! The secret is the chili rubbed chicken!",Complete
"Appetizer,Main Course",Air Fryer Chicken Tenders Recipe,30,"1 cup buttermilk, 1/2 teaspoon hot sauce (or more, if desired), 2 pounds chicken tenders, 1 cup all-purpose flour, 1 1/2 teaspoons Stone House Seasoning, olive oil spray","IngredientGroup(ingredients=['1 cup buttermilk', '1/2 teaspoon hot sauce (or more, if desired)', '2 pounds chicken tenders', '1 cup all-purpose flour', '1 1/2 teaspoons Stone House Seasoning', 'olive oil spray'], purpose=None)","Add hot sauce to buttermilk and whisk together to combine. Add chicken tenders to the buttermilk mixture and refrigerate overnight, if possible. If not possible, allow the chicken tenders to soak in the buttermilk as you prepare your other ingredients.
Preheat air fryer to 400º F.
Add flour and Stone House Seasoning to a bowl or a large, shallow dish. Whisk to combine. Pour in 1/4 of the buttermilk mixture and whisk to incorporate.
Remove half of chicken tenders, a few at a time, from the buttermilk and place into the flour mixture. Coat all sides of the chicken tenders with the flour mixture. Lightly press the flour mixture onto the chicken tenders to make sure that the clumps of the breading adhere to the chicken tender.
Spray the air fryer basket with nonstick cooking spray or olive oil spray. Arrange chicken tenders in the air fryer basket, making sure that they are not touching so air can flow around the chicken tenders as they cook. Spritz the chicken tenders with the olive oil spray (or nonstick cooking spray) and set the timer for 10 minutes.
Using tongs, turn the chicken tenders over in the air fryer basket and spritz the chicken tenders with the olive oil spray (or nonstick cooking spray) and set the time for another 10 minutes.
As the first batch of chicken tenders finishes, prepare the second half of the chicken tenders for cooking and repeat the steps for cooking.","{'servingSize': '4 tenders', 'calories': '409 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '53 g', 'fatContent': '8 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '151 mg', 'sodiumContent': '339 mg', 'sugarContent': '3 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2018/04/air-fryer-chicken-tenders-recipe-0451-scaled.jpg,5.0,"Air Fryer Chicken Tenders Recipe - These crispy, tender and delicious chicken fingers are baked to perfection in the air fryer.",Complete
Main Course,Air Fryer Enchilada Stuffed Baked Potatoes Recipe,12,"4 medium air fryer baked potatoes, 1 (15-ounce) can black beans (drained and rinsed), 1 cup frozen corn kernels, 1/2 cup enchilada sauce, 1/2 cup pepper jack cheese","IngredientGroup(ingredients=['4 medium air fryer baked potatoes', '1 (15-ounce) can black beans (drained and rinsed)', '1 cup frozen corn kernels', '1/2 cup enchilada sauce', '1/2 cup pepper jack cheese'], purpose=None)","Split open the cooked air fryer baked potatoes and fluff the inside of the potato with a fork. Spoon in black beans, corn, and enchilada sauce adn top with cheese.
Close air fryer and set temperature for 390º F and set the timer for 7 minutes to heat all of the ingredients and melt the cheese.
Remove from the air fryer and serve.","{'servingSize': '1 potato', 'calories': '297 kcal', 'carbohydrateContent': '10 g', 'proteinContent': '5 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '12 mg', 'sodiumContent': '412 mg', 'fiberContent': '1 g', 'sugarContent': '3 g'}","American,Mexican",4 servings,https://addapinch.com/wp-content/uploads/2018/04/air-fryer-enchilada-stuffed-baked-potato-recipe-0419-1-scaled.jpg,5.0,"Air Fryer Enchilada Stuffed Baked Potatoes Recipe - This quick and easy recipe combines a perfect baked potato filled with black beans, enchilada sauce, and more!",Complete
Main Course,Loaded Potato Skin Nachos Recipe,35,"2 medium russet potatoes (scrubbed and thinly sliced), 1 tablespoon olive oil, 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, 1 pound boneless roast beef (chuck or round roast), 1 teaspoon taco seasoning, 1 (8-ounce) package cheddar cheese, shredded, 1 (8-ounce) package mozzarella cheese, Pico de Gallo, Salsa, Sour Cream, cilantro, Lime, Avocado","IngredientGroup(ingredients=['2 medium russet potatoes (scrubbed and thinly sliced)', '1 tablespoon olive oil', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', '1 pound boneless roast beef (chuck or round roast)', '1 teaspoon taco seasoning', '1 (8-ounce) package cheddar cheese, shredded', '1 (8-ounce) package mozzarella cheese', 'Pico de Gallo', 'Salsa', 'Sour Cream', 'cilantro', 'Lime', 'Avocado'], purpose=None)","Preheat oven to 425º F. Line baking sheet with parchment paper.
Arrange potato slices in a single layer on the parchment paper. Drizzle with olive oil and sprinkle with salt and pepper. Bake until tender throughout, about 30 minutes.
Meanwhile, brown the ground beef in a medium skillet set over medium heat. Drain away any excess drippings and stir in the taco seasoning. Spoon the browned and seasoned meat over the baked potato skins. Top with cheeses and broil until the cheeses have melted, about 3 to 5 minutes.
Remove from the oven and top with Pico de Gallo and fresh cilantro. Serve with sour cream, lime wedges, and avocado.","{'calories': '153 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '13 g', 'fatContent': '5 g', 'saturatedFatContent': '1 g', 'cholesterolContent': '38 mg', 'sodiumContent': '454 mg', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/11/loaded-baked-potato-nachos-recipe-0067.jpg,5.0,Loaded Potato Skin Nachos Recipe - These nachos will quickly become a favorite with the blend of loaded potato skins and spicy nachos all in one!,Complete
Main Course,Sheet Pan Parmesan Chicken and Vegetables Recipe,25,"2 boneless skinless chicken breasts, 2 medium zucchini (cut into 1-inch pieces), 2 medium squash (cut into 1-inch pieces), 15-20 fingerling potatoes, 1 tablespoon olive oil, Italian Seasoning, grated Parmesan cheese","IngredientGroup(ingredients=['2 boneless skinless chicken breasts', '2 medium zucchini (cut into 1-inch pieces)', '2 medium squash (cut into 1-inch pieces)', '15-20 fingerling potatoes', '1 tablespoon olive oil', 'Italian Seasoning', 'grated Parmesan cheese'], purpose=None)","Preheat oven to 425º F.
Arrange chicken, zucchini, squash and potatoes onto the sheet pan. Drizzle with olive oil and sprinkle with Italian seasoning. Bake in the oven until the chicken registers 165º F when temperature is checked with an internal temperature probe.
Remove the sheet pan from the oven and top the chicken and the vegetables with grated Parmesan cheese.","{'calories': '401 kcal', 'carbohydrateContent': '13 g', 'proteinContent': '44 g', 'fatContent': '17 g', 'servingSize': '1 serving'}",American,2 servings,https://addapinch.com/wp-content/uploads/2018/01/Sheet-Pan-Parmesan-Chicken-Vegetables-Recipe-0264.jpg,5.0,"Sheet Pan Parmesan Chicken and Vegetables Recipe – This super easy, 30 minute meal makes a simple, yet scrumptious supper of juicy chicken and vegetables topped with Parmesan!",Complete
Main Course,Shredded Chicken Burritos Recipe,20,"4 large flour tortillas, 2 chicken breasts (cooked, shredded), 1 cup cooked pinto beans (drained and rinsed or refried beans or black beans), pico de gallo, ½ cup white rice (cooked, or brown rice), 2 medium limes (cut into wedges), 1 cup grated Cheddar cheese, ¼ cup sour cream (or Greek yogurt)","IngredientGroup(ingredients=['4 large flour tortillas', '2 chicken breasts (cooked, shredded)', '1 cup cooked pinto beans (drained and rinsed or refried beans or black beans)', 'pico de gallo', '½ cup white rice (cooked, or brown rice)', '2 medium limes (cut into wedges)', '1 cup grated Cheddar cheese', '¼ cup sour cream (or Greek yogurt)'], purpose=None)","Heat a large skillet over medium heat. Add each of the tortillas to the skillet and heat them for about 1 minute per side. Remove the tortillas and begin assembling the chicken burritos.
Place each tortilla on a plate and arrange about ¼ of the shredded chicken onto the tortilla top the chicken with beans, pico de gallo, rice, a squeeze of fresh lime juice, cheddar cheese, and sour cream.
Roll the burrito and serve!","{'calories': '456 kcal', 'carbohydrateContent': '53 g', 'proteinContent': '25 g', 'fatContent': '17 g', 'saturatedFatContent': '8 g', 'transFatContent': '0.01 g', 'cholesterolContent': '73 mg', 'sodiumContent': '991 mg', 'fiberContent': '4 g', 'sugarContent': '8 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}",Mexican,4 servings,https://addapinch.com/wp-content/uploads/2017/10/chicken-burrito-recipe-0026.jpg,5.0,Shredded Chicken Burritos Recipe – This traditional chicken burrito makes a quick and easy meal comes together in a snap for a favorite lunch or supper!,Complete
Main Course,Lemon Garlic Salmon and Asparagus Parchment Packet Recipe,20,"2 (8-9 ounce) boneless salmon filets, 20 asparagus spears (ends trimmed), 2 tablespoons olive oil, 1 teaspoon Stone House Seasoning, 6 slices lemon","IngredientGroup(ingredients=['2 (8-9 ounce) boneless salmon filets', '20 asparagus spears (ends trimmed)', '2 tablespoons olive oil', '1 teaspoon Stone House Seasoning', '6 slices lemon'], purpose=None)","Preheat oven to 400ºF.
Cut two pieces of parchment paper the size of a baking sheet. Arrange half of the asparagus spears on the center of one piece of parchment paper and situate one salmon filet on top of the asparagus. Drizzle the salmon with one tablespoon of the olive oil and sprinkle with 1/2 teaspoon of the Stone House Seasoning. Arrange 3 slices of lemon on top of the salmon.
Fold the sides of the parchment paper toward the salmon. Gather the ends of the parchment paper and pull toward the center of the salmon. Fold down one time and then wrap the parchment paper underneath the salmon to secure.
Repeat with the second filet.
Bake in the oven for 15 minutes. Remove from the oven. The salmon is done when it flakes easily with a fork.","{'servingSize': '1 filet', 'calories': '78 kcal', 'carbohydrateContent': '3 g', 'proteinContent': '1 g', 'fatContent': '7 g', 'saturatedFatContent': '1 g', 'sodiumContent': '1 mg', 'fiberContent': '1 g', 'sugarContent': '1 g'}",American,4 servings,https://addapinch.com/wp-content/uploads/2017/12/lemon-garlic-salmon-asparagus-parchment-packet-recipe-0197.jpg,5.0,Lemon Garlic Salmon and Asparagus Parchment Packet Recipe - This quick and easy recipe comes together in a snap and is ready and on the table in 15 minutes!,Complete
Main Course,Smoked Turkey Recipe,185,"1 (10-12 pound) turkey, 1 tablespoon olive oil, 2 tablespoons kosher salt, 1 teaspoon ground black pepper (optional)","IngredientGroup(ingredients=['1 (10-12 pound) turkey', '1 tablespoon olive oil', '2 tablespoons kosher salt', '1 teaspoon ground black pepper (optional)'], purpose=None)","Thaw turkey according to the directions that accompany it. Preheat smoker to 275º F.
Brush the turkey with olive oil and rub with salt and pepper.
Place turkey onto smoker, breast up, and smoke until the thickest part of the breast meat reaches 165º F, around 2 1/2 - 3 hours.
Remove turkey from smoker and place onto a platter, tent with foil, and allow to stand for 10-15 minutes to rest. Slice and serve.","{'servingSize': '4 ounce', 'calories': '214 kcal', 'carbohydrateContent': '0.1 g', 'proteinContent': '32 g', 'fatContent': '8.4 g'}",American,12 servings,https://addapinch.com/wp-content/uploads/2017/11/smoked-turkey-recipe-DSC_0979.jpg,5.0,"Smoked Turkey Recipe - This simple, yet scrumptious smoked turkey brings the juiciest and most flavorful turkey to your Thanksgiving table.",Complete
Main Course,Balsamic Chicken and Vegetables Recipe,35,"1/4 cup balsamic vinegar, 1 1/2 teaspoons Worcestershire sauce, 1 1/2 teaspoons soy sauce (or liquid aminos), 1 1/2 teaspoons honey, 1/4 teaspoon red pepper flakes, 1 tablespoon olive oil, 6 chicken thighs (bone-in, skin on), 2 medium zucchini (cut into spears), 4 medium whole carrots, 4 ounces whole mushrooms, 2 cloves garlic (chopped), Salt and pepper (to taste)","IngredientGroup(ingredients=['1/4 cup balsamic vinegar', '1 1/2 teaspoons Worcestershire sauce', '1 1/2 teaspoons soy sauce (or liquid aminos)', '1 1/2 teaspoons honey', '1/4 teaspoon red pepper flakes', '1 tablespoon olive oil', '6 chicken thighs (bone-in, skin on)', '2 medium zucchini (cut into spears)', '4 medium whole carrots', '4 ounces whole mushrooms', '2 cloves garlic (chopped)', 'Salt and pepper (to taste)'], purpose=None)","In a 2-cup measuring cup, mix together balsamic vinegar, Worcestershire sauce, soy sauce or aminos, honey, red pepper flakes, and garlic. Set aside.
Add olive oil to 12-inch skillet over medium heat. Place chicken thighs in the skillet and cook until both sides are browned, about 5 minutes per side.
Add vegetables to skillet. Pour balsamic mixture over the chicken and vegetables. Cover and cook on medium to medium low until thighs reach a temperature of 165º F, about 15 minutes.
Add salt and pepper to taste and serve.","{'calories': '318 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '20 g', 'fatContent': '21 g', 'saturatedFatContent': '5 g', 'transFatContent': '0.1 g', 'cholesterolContent': '111 mg', 'sodiumContent': '229 mg', 'fiberContent': '2 g', 'sugarContent': '7 g', 'unsaturatedFatContent': '14 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2017/10/balsamic-chicken-and-vegetables-recipe_DSC2530.jpg,5.0,Balsamic Chicken and Vegetables Recipe - This quick and easy one pan balsamic chicken recipe is perfect for weeknight supper or easy entertaining! Ready and on the table in less than 30 minutes!,Complete
Main Course,Butternut Squash Chili Recipe,35,"2 tablespoons olive oil, 1 onion (diced), 3 cloves garlic (chopped), 1 tablespoon chili powder, 1 tablespoon ground cumin, 2 teaspoons dried oregano, 1 pound ground beef, 3 tablespoons tomato paste, 2 bell pepper (seeded and chopped), 2 1/2 cups tomato sauce, 1 1/2 cups chicken stock or broth, 2 cups cooked pinto beans (or 2 (14.5 ounce) cans pinto beans, rinsed and drained), 1 medium butternut squash (peeled and cubed into ½ inch pieces), 1 teaspoon kosher salt, 1/2 teaspoon ground black pepper, Optional toppings: diced avocado (sour cream, or red pepper flakes)","IngredientGroup(ingredients=['2 tablespoons olive oil', '1 onion (diced)', '3 cloves garlic (chopped)', '1 tablespoon chili powder', '1 tablespoon ground cumin', '2 teaspoons dried oregano', '1 pound ground beef', '3 tablespoons tomato paste', '2 bell pepper (seeded and chopped)', '2 1/2 cups tomato sauce', '1 1/2 cups chicken stock or broth', '2 cups cooked pinto beans (or 2 (14.5 ounce) cans pinto beans, rinsed and drained)', '1 medium butternut squash (peeled and cubed into ½ inch pieces)', '1 teaspoon kosher salt', '1/2 teaspoon ground black pepper', 'Optional toppings: diced avocado (sour cream, or red pepper flakes)'], purpose=None)","Drizzle olive oil into a Dutch oven set over medium heat. Add onion, garlic, chili powder, cumin, and oregano and saute the onions until tender, about 2 minutes. Stir in the ground beef or turkey and cook until browned. Drain away any excess drippings and stir in tomato paste, bell pepper, tomato sauce, chicken stock, pinto beans, butternut squash, salt and pepper. Cook, stirring occasionally until the chili is thickened and the butternut squash is tender, but not falling apart, about 20 minutes.","{'calories': '398 kcal', 'carbohydrateContent': '38 g', 'proteinContent': '30 g', 'fatContent': '18 g', 'saturatedFatContent': '5 g', 'transFatContent': '1 g', 'cholesterolContent': '71 mg', 'sodiumContent': '1255 mg', 'fiberContent': '11 g', 'sugarContent': '11 g', 'unsaturatedFatContent': '9 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2016/10/butternut-squash-chili-recipe-addapinch_DSC3914.jpg,5.0,"Butternut Squash Chili Recipe - Butternut Squash Chili recipe made with ground beef or turkey, butternut squash, vegetables, and spices makes a hearty and delicious chili recipe!",Complete
Soup,Spicy Black Bean Soup Recipe,485,"1 pound dried black beans (rinsed and drained), 1 tablespoon olive oil, 1 onion (diced), 2 cloves garlic (minced), 1 jalapeno pepper (deseeded and diced), 1/2 teaspoon red pepper flakes, 1 teaspoon ground cumin, 2 (16-ounce) cans diced tomatoes, 4 cups vegetable broth","IngredientGroup(ingredients=['1 pound dried black beans (rinsed and drained)', '1 tablespoon olive oil', '1 onion (diced)', '2 cloves garlic (minced)', '1 jalapeno pepper (deseeded and diced)', '1/2 teaspoon red pepper flakes', '1 teaspoon ground cumin', '2 (16-ounce) cans diced tomatoes', '4 cups vegetable broth'], purpose=None)",Add all of the ingredients to the slow cooker and set the timer for 8 hours on low. Check that the beans are tender and cook an additional 30 minutes until they reach the desired tenderness.,"{'calories': '161 kcal', 'carbohydrateContent': '43 g', 'proteinContent': '15 g', 'fatContent': '3 g', 'saturatedFatContent': '1 g', 'sodiumContent': '678 mg', 'fiberContent': '25 g', 'sugarContent': '4 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2017/08/slow-cooker-black-bean-soup-recipe_DSC2351.jpg,4.67,Slow Cooker Black Bean Soup Recipe - This delicious black bean soup is packed with flavor and made even easier with the slow cooker!,Complete
