Category,Title,Total Time,All Ingredients,Ingredient Groups,Instructions,Nutrition,Cuisine,Yields,Image,Ratings,Description,Status
Breakfast,Cinnamon Roll Biscuits Recipe,27,"2 cups self-rising flour, 1/4 teaspoon kosher salt, 1/2 teaspoon granulated sugar, 3 tablespoons shortening, 1 tablespoon butter, 1 cup buttermilk, 1 tablespoon ice water, 3 tablespoons butter (melted), 1 tablespoon ground cinnamon, 3 tablespoons brown sugar, 1 cup confectioner's sugar, 2 tablespoons milk, 1 teaspoon vanilla extract","[IngredientGroup(ingredients=['2 cups self-rising flour', '1/4 teaspoon kosher salt', '1/2 teaspoon granulated sugar', '3 tablespoons shortening', '1 tablespoon butter', '1 cup buttermilk', '1 tablespoon ice water'], purpose=None), IngredientGroup(ingredients=['3 tablespoons butter (melted)', '1 tablespoon ground cinnamon', '3 tablespoons brown sugar'], purpose='For the filling'), IngredientGroup(ingredients=[""1 cup confectioner's sugar"", '2 tablespoons milk', '1 teaspoon vanilla extract'], purpose='For the glaze')]","Preheat oven to 475ºF. Butter a round cake pan or skillet and set aside.
Add the flour, salt and sugar to a large mixing bowl. Cut shortening and butter into flour mixture with a pastry blender. Slowly pour milk and water into your dry ingredients and stir together until just combined. Pour the dough onto a lightly floured surface and gently pat into a rectangle about 1/2 inch thick.
For the filling
Pour melted butter on top of biscuit dough. Spread to make sure it reaches the edges of the dough.
Mix together cinnamon and sugar and sprinkle on top of melted butter. Roll the dough, beginning at the long edge, until a log of dough has been formed. Cut dough into rolls about 1 1/2 - 2 inches thick. Place slices into the buttered cake pan or skillet. Place the pan into the oven and bake for 10-12 minutes, or until lightly browned and cooked through. Do not overbake.
For the glaze
As the cinnamon roll biscuits are baking, mix together the confectioner's sugar, milk and vanilla until well combined and smooth. Remove the biscuits from the oven and allow them to cool for a few minutes and then spread the glaze over the top and serve.","{'calories': '307 kcal', 'carbohydrateContent': '45 g', 'proteinContent': '5 g', 'fatContent': '12 g', 'saturatedFatContent': '6 g', 'transFatContent': '1 g', 'cholesterolContent': '19 mg', 'sodiumContent': '158 mg', 'fiberContent': '1 g', 'sugarContent': '21 g', 'unsaturatedFatContent': '6 g', 'servingSize': '1 serving'}",American,8 servings,https://addapinch.com/wp-content/uploads/2011/12/cinnamon-roll-biscuits-recipe_DSC4908.jpg,5.0,Cinnamon Roll Biscuits Recipe - Cinnamon Roll Biscuits have all the deliciousness of a cinnamon roll with the ease of a biscuit!,Complete
"Breakfast,Dessert",Sweet Cinnamon Biscuits with Apple Cider Glaze,20,"2 cups self-rising flour (plus more for flouring hands and board), 1/3 cup brown sugar, 1 teaspoon ground cinnamon, 1/4 cup shortening, 1/2 cup buttermilk, 1/4 cup apple cider, 2 tablespoons butter (melted), 2 tablespoons salted butter, 1/2 cup apple cider, 1 cup confectioners' sugar","[IngredientGroup(ingredients=['2 cups self-rising flour (plus more for flouring hands and board)', '1/3 cup brown sugar', '1 teaspoon ground cinnamon', '1/4 cup shortening', '1/2 cup buttermilk', '1/4 cup apple cider', '2 tablespoons butter (melted)'], purpose=None), IngredientGroup(ingredients=['2 tablespoons salted butter', '1/2 cup apple cider', ""1 cup confectioners' sugar""], purpose='For the Apple Cider Glaze')]","Preheat oven to 475ºF. Line a baking sheet with parchment paper or lightly coat with nonstick cooking spray.
Whisk together flour, sugar, and cinnamon in a large mixing bowl. Cut in butter with a pastry blender or with two forks. Stir in buttermilk and apple cider until just combined.
Turn dough out onto a floured surface. Lightly flour hands and pull together the ball of dough. Gently pat the dough into large disc about 1/2-inch thick. Cut biscuits using a 2-inch cutter. Place biscuits onto prepared sheet pan and bake until lightly browned and cooked throughout, about 12 minutes. Remove from the oven and brush the tops with melted butter.
For the Apple Cider Glaze:
Add the butter and apple cider to a small saucepan set over medium heat. Whisk together until the butter has melted completely. Remove from heat and whisk in the powdered sugar until smooth.","{'calories': '222 kcal', 'carbohydrateContent': '33 g', 'proteinContent': '3 g', 'fatContent': '9 g', 'saturatedFatContent': '4 g', 'transFatContent': '1 g', 'cholesterolContent': '11 mg', 'sodiumContent': '44 mg', 'fiberContent': '1 g', 'sugarContent': '18 g', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2016/09/sweet-cinnamon-biscuits-recipe-with-apple-cider-glaze-addapinch-1497.jpg,5.0,"These Sweet Cinnamon Biscuits practically scream fall! But then, when you drizzle them with this Apple Cider Glaze, they become ethereal! So easy to prepare, this is one biscuit recipe that you will want to make again and again!",Complete
"Breakfast,Dessert",Chocolate Chip Espresso Pumpkin Bread Recipe,55,"2 cups pumpkin puree, 4 large eggs (lightly beaten), 1 cup vegetable oil, 2/3 cup espresso, 3 cups granulated sugar, 3 1/2 cups all-purpose flour, 2 teaspoons baking soda, 1 1/2 teaspoons kosher salt, 1 teaspoon ground cinnamon, 1 teaspoon ground nutmeg, 1/2 teaspoon ground cloves, 1/4 teaspoon ground ginger, 1 1/2 cups chocolate chips, 1 cup walnuts (optional)","[IngredientGroup(ingredients=['2 cups pumpkin puree', '4 large eggs (lightly beaten)', '1 cup vegetable oil', '2/3 cup espresso', '3 cups granulated sugar', '3 1/2 cups all-purpose flour', '2 teaspoons baking soda', '1 1/2 teaspoons kosher salt', '1 teaspoon ground cinnamon', '1 teaspoon ground nutmeg', '1/2 teaspoon ground cloves', '1/4 teaspoon ground ginger', '1 1/2 cups chocolate chips', '1 cup walnuts (optional)'], purpose=None)]","Preheat oven to 350º F. Prepare three (7 x 3) loaf pans by spraying with baking spray or lightly coating with butter and dusting with flour.
Add all ingredients to a large mixing bowl. Stir together until just combined. Divide between the three loaf pans.
Bake for 50 minutes, until a skewer inserted into the center comes out clean.
Turn the bread out of the loaf pans onto a wire rack and allow to cool completely.","{'servingSize': '1 slice', 'calories': '187 kcal', 'carbohydrateContent': '33 g', 'proteinContent': '3 g', 'fatContent': '5 g', 'saturatedFatContent': '2 g', 'cholesterolContent': '25 mg', 'sodiumContent': '173 mg', 'fiberContent': '1 g', 'sugarContent': '22 g'}",American,36 servings,https://addapinch.com/wp-content/uploads/2016/09/Pumpkin-Bread-DSC_0516.jpg,5.0,"Chocolate Chip Espresso Pumpkin Bread will quickly become one of your most looked forward to pumpkin bread recipes. Seriously, this pumpkin bread is a year-round favorite!",Complete
Breakfast,Oatmeal Banana Bread Muffins Recipe,35,"2 1/4 cups old-fashioned oats (for oat flour), 1/2 cup old-fashioned oats (left whole), 2 1/2 teaspoons baking powder, 1/2 teaspoon Kosher salt, 4 bananas (overripe, mashed (about 1 1/2 cups)), 2 large eggs, 1 teaspoon vanilla extract, 1 cup light brown sugar, 1/2 cup butter (melted), 1/2 cup chopped pecans (optional)","[IngredientGroup(ingredients=['2 1/4 cups old-fashioned oats (for oat flour)', '1/2 cup old-fashioned oats (left whole)', '2 1/2 teaspoons baking powder', '1/2 teaspoon Kosher salt', '4 bananas (overripe, mashed (about 1 1/2 cups))', '2 large eggs', '1 teaspoon vanilla extract', '1 cup light brown sugar', '1/2 cup butter (melted)', '1/2 cup chopped pecans (optional)'], purpose=None)]","Prep. Preheat oven to 425ºF. Line muffin tin with paper lines and set aside.
Make Oat Flour. Add 2 1/4 cups old-fashioned oats to a blender or food processor and pulse until finely ground resulting in about 1 1/2 cups oat flour. Transfer the oat flour to a large mixing bowl.
Whisk dry ingredients. Whisk in the 1/2 cup old-fashioned oats, baking powder and salt into the oat flour.
Mix wet ingredients. In a separate medium bowl, beat bananas, eggs, vanilla and brown sugar until well combined. Mix the oat flour mixture into the banana mixture until thoroughly mixed. Mix in melted butter until the batter is well combined. Stir in the pecans, if using.
Bake and serve. Scoop batter into lined muffin cups, filling them about 3/4 full. Bake for about 20 minutes until golden brown or until the center springs back when touched. Remove from the oven and cool before serving.","{'calories': '215 kcal', 'carbohydrateContent': '30 g', 'proteinContent': '3 g', 'fatContent': '10 g', 'saturatedFatContent': '4 g', 'transFatContent': '1 g', 'cholesterolContent': '36 mg', 'sodiumContent': '137 mg', 'fiberContent': '3 g', 'sugarContent': '17 g', 'unsaturatedFatContent': '4 g', 'servingSize': '1 serving'}",American,16 servings,https://addapinch.com/wp-content/uploads/2016/06/Oatmeal-Banana-Bread-Muffins-Recipe-addapinch-0782.jpg,4.91,Oatmeal Banana Bread Muffins make a welcome addition to any morning! Made with simple ingredients and always a favorite!,Complete
Dessert,Pumpkin Banana Bread with Vanilla Bean Glaze Recipe,55,"3 bananas (very ripe and peeled), 2 cups sugar, 2 cups pumpkin puree, 2 cups self-rising flour, 2 large eggs, 1 teaspoon vanilla extract, 1/2 teaspoon ground cinnamon, pinch Kosher salt, 1 cup confectioner's sugar, 1 tablespoon vanilla bean paste, 2 tablespoons heavy cream, pinch kosher salt","[IngredientGroup(ingredients=['3 bananas (very ripe and peeled)', '2 cups sugar', '2 cups pumpkin puree', '2 cups self-rising flour', '2 large eggs', '1 teaspoon vanilla extract', '1/2 teaspoon ground cinnamon', 'pinch Kosher salt'], purpose=None), IngredientGroup(ingredients=[""1 cup confectioner's sugar"", '1 tablespoon vanilla bean paste', '2 tablespoons heavy cream', 'pinch kosher salt'], purpose='Vanilla Bean Glaze Recipe')]","Prep. Preheat the oven to 350º F. Prepare two loaf pans by greasing or spraying with baker's spray.
Mix batter. bananas and sugar with electric mixer until well-blended. Add pumpkin puree and mix until creamy. Add flour, eggs, vanilla, cinnamon, and salt and mix until smooth. Divide pumpkin banana bread batter between the two loaf pans.
Bake. Bake until a cake tester or skewer comes out clean when inserted in the middle of the bread, approximately 45 minutes.
Serve. Top with a vanilla bean glaze (optional), slice and serve.
Vanilla Bean Glaze
Add all ingredients to a small bowl and stir until smooth. If too thick, add more heavy cream. If too thin, add more confectioner's sugar.","{'calories': '116 kcal', 'carbohydrateContent': '26 g', 'proteinContent': '2 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'transFatContent': '1 g', 'cholesterolContent': '13 mg', 'sodiumContent': '6 mg', 'fiberContent': '1 g', 'sugarContent': '18 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,32 servings,https://addapinch.com/wp-content/uploads/2015/10/pumpkin-banana-bread-text-DSC_5955-2.jpg,5.0,Pumpkin Banana Bread with Vanilla Bean Glaze is a perfect addition to your fall recipes or anytime of year! Get this easy pumpkin banana bread recipe you'll make time and again!,Complete
Breakfast,Buttermilk Biscuit French Toast Recipe,11,"2 large eggs, 1 cup milk (half and half, coconut milk, or almond milk), pinch kosher salt, 1 tablespoon granulated sugar (honey or maple syrup), 1 teaspoon vanilla extract, 1 teaspoon ground cinnamon, 12 buttermilk biscuits, butter","[IngredientGroup(ingredients=['2 large eggs', '1 cup milk (half and half, coconut milk, or almond milk)', 'pinch kosher salt', '1 tablespoon granulated sugar (honey or maple syrup)', '1 teaspoon vanilla extract', '1 teaspoon ground cinnamon', '12 buttermilk biscuits', 'butter'], purpose=None)]","Whisk together eggs, milk, salt, sugar, vanilla, and cinnamon in a flat-bottomed pie plate or baking dish. Split biscuits in half and place a few at a time into the egg mixture and flip to make sure both sides of biscuits are well-coated.
Melt butter in a large skillet or on a griddle. Place biscuit halves in skillet or on griddle and cook until golden brown on each side, about 3-4 minutes.
Serve immediately or keep warm in oven until ready to serve, but no longer than about 30 minutes.","{'calories': '258 kcal', 'carbohydrateContent': '28 g', 'proteinContent': '8 g', 'fatContent': '12 g', 'saturatedFatContent': '5 g', 'transFatContent': '1 g', 'cholesterolContent': '77 mg', 'sodiumContent': '195 mg', 'fiberContent': '6 g', 'sugarContent': '6 g', 'unsaturatedFatContent': '7 g', 'servingSize': '1 serving'}",American,6 servings,https://addapinch.com/wp-content/uploads/2015/09/buttermilk-biscuit-french-toast-recipe-text_DSC2537-2.jpg,5.0,Buttermilk Biscuit French Toast - two breakfast favorites come together to make an out of this world meal!,Complete
Appetizer,Sausage Cheddar Biscuit Bites Recipe,15,"3 cups self-rising flour, 1 teaspoon baking powder, 1/4 cup shortening, 1 (16-ounce) package breakfast sausage (, browned and drained), 1 cup shredded sharp cheddar cheese, 3/4 cup buttermilk, 1/2 teaspoon hot sauce (optional)","[IngredientGroup(ingredients=['3 cups self-rising flour', '1 teaspoon baking powder', '1/4 cup shortening', '1 (16-ounce) package breakfast sausage (, browned and drained)', '1 cup shredded sharp cheddar cheese', '3/4 cup buttermilk', '1/2 teaspoon hot sauce (optional)'], purpose=None)]","Preheat oven to 475º F. Whisk together flour and baking powder in a large bowl. Cut in shortening with a pastry blender or using a fork until the flour mixture resembles coarse crumbs.
Stir in sausage, cheddar cheese, buttermilk and hot sauce until well combined. The dough will be moist and shouldn't have any visibly dry flour remaining in the mixture.
Scoop biscuit bites using a tablespoon or a small cookie scoop and place onto rimmed baking sheets. Place into the oven and bake until cooked through and lightly browned, about 8 to 10 minutes. Remove from the oven and serve.
Freezer instructions:
Bake as directed and allow to cool completely. Then, place into freezer safe zip top bags and place into the freezer for up to a month. To reheat, simply remove the number of biscuit bites you need and reheat in a 350º F preheated oven for about 8 to 10 minutes or heat in the microwave at 80% power for about 45 seconds.","{'calories': '99 kcal', 'carbohydrateContent': '12 g', 'proteinContent': '3 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'transFatContent': '1 g', 'cholesterolContent': '6 mg', 'sodiumContent': '40 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2015/09/sausage-cheddar-biscuit-bites-recipe-_DSC23921-2.jpg,5.0,"These sausage cheddar biscuit bites are a quick and easy, yet oh so delicious biscuit recipe your whole family is sure to love!",Complete
Appetizer,Parmesan Garlic Bread Recipe,17,"1 pizza dough recipe, 2 tablespoon butter, 3 cloves garlic (minced), 1 1/2 cups grated parmesan cheese, 1/4 cup parsley","[IngredientGroup(ingredients=['1 pizza dough recipe', '2 tablespoon butter', '3 cloves garlic (minced)', '1 1/2 cups grated parmesan cheese', '1/4 cup parsley'], purpose=None)]","Preheat oven to 425º F. Cut pizza dough into about 2 - inch pieces.
Melt butter in a medium skillet. Roll each piece of pizza dough in the melted butter and arrange in the skillet. Once all pieces have been arranged, mix together garlic, cheese, and parsley. Sprinkle mixture on top of pizza dough bites and bake in the oven until the pizza dough has cooked through and the cheese begins to melt, about 12 - 15 minutes. Remove from the oven and serve immediately.","{'calories': '184 kcal', 'carbohydrateContent': '22 g', 'proteinContent': '6 g', 'fatContent': '7 g', 'saturatedFatContent': '3 g', 'transFatContent': '0.1 g', 'cholesterolContent': '16 mg', 'sodiumContent': '393 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'unsaturatedFatContent': '3 g', 'servingSize': '1 serving'}",Italian,12 servings,https://addapinch.com/wp-content/uploads/2015/04/parmesan-garlic-bread-bites-recipe-DSC_14711-2.jpg,5.0,"Garlic bread meets appetizer with these quick and easy, yet oh so delicious parmesan garlic bread bites recipe.",Complete
Dessert,Heart Cinnamon Rolls Recipe,105,"1 cinnamon rolls recipe, cream cheese frosting","[IngredientGroup(ingredients=['1 cinnamon rolls recipe', 'cream cheese frosting'], purpose=None)]","Cinnamon Roll Dough:
Add yeast and sugar to warm milk in a large bowl. Stir gently to combine and allow the yeast to foam to proof. Once the yeast has proofed, stir in melted butter, salt, eggs, and flour into yeast mixture. Gently mix until well-combined.
Turn dough onto a lightly floured surface and knead for 10-12 minutes. Form the dough into a large ball and place into a large buttered glass bowl. Cover lightly with plastic or with a tea towel and place in a warm location free of any drafts. Allow to rise so that the dough is doubled in size.
Filling and Slicing:
Place dough on a large lightly floured surface and roll to a ¼ inch thickness. Spread softened butter over the top of the dough.
Stir together the brown sugar and cinnamon and sprinkle generously all over the buttered dough.
Tightly roll the dough, beginning at the long edge, and roll to the center of the dough. Repeat with the other side, rolling the dough to meet in the middle.
Cut the dough into ¾-inch to 1-inch slices and place onto a lightly buttered sheet pan.
Pinch the bottom of each slice to make sure the cinnamon roll dough is in the shape of a heart.
Baking and Frosting:
Preheat oven to 400º Fahrenheit.
Allow rolls to rise for 30 minutes on sheet pan.
Place rolls into oven and allow to cook until lightly browned and cooked through, but not overcooked, about 15-20 minutes.
While cinnamon rolls are baking, prepare cream cheese frosting by creaming together butter, confectioner's sugar, cream cheese, vanilla and salt.
Remove cinnamon rolls from the oven and allow to cool slightly.
Spread frosting generously over rolls while they are warm.","{'calories': '205 kcal', 'carbohydrateContent': '37 g', 'proteinContent': '5 g', 'fatContent': '9 g', 'saturatedFatContent': '6 g', 'cholesterolContent': '37 mg', 'sodiumContent': '75 mg', 'fiberContent': '1 g', 'sugarContent': '20 g', 'unsaturatedFatContent': '0.4 g', 'servingSize': '1 serving'}",American,24 servings,https://addapinch.com/wp-content/uploads/2015/02/heart-cinnamon-rolls-recipe-DSC_0763-1.jpg,5.0,Heart cinnamon rolls bring a fun heart shape to a favorite cinnamon roll recipe! Perfect for showing a little extra love!,Complete
Appetizer,Pretzel Bites Recipe,70,"1 Soft Pretzel Recipe, Salted Caramel Sauce, Dijon Mustard","[IngredientGroup(ingredients=['1 Soft Pretzel Recipe'], purpose=None), IngredientGroup(ingredients=['Salted Caramel Sauce', 'Dijon Mustard'], purpose='Dip Suggestions:')]","Prepare soft pretzel dough following the recipe through step 7.
Preheat oven to 400º F.
Spray parchment paper lined rimmed baking sheets with nonstick cooking spray. Once dough has risen, remove dough from the bowl and divide into 8 - 12 even pieces using a bench scraper or knife. Roll into about 24 inch logs. Using your bench scraper or knife, cut pieces of the dough into 1 1/2 - 2 inch lengths, repeating until all dough has been cut.
Add baking soda to water in a 4-quart saucepan over medium low heat. Bring to a simmer. Add pretzel pieces, about 10 at a time to the water. They will initially sink to the bottom and rise as it is ready to be removed. Using a slotted spoon, remove the pretzel bites from the saucepan and place on the parchment lined baking sheet to dry completely, about 5 minutes. Repeat until all pretzel bites have been bathed in the baking soda water.
Brush with butter, sprinkle generously with sea salt and bake 7-10 minutes, until golden brown.
Remove from the oven and allow to rest until easy to handle. Serve warm.","{'calories': '36 kcal', 'carbohydrateContent': '8 g', 'proteinContent': '1 g', 'fatContent': '1 g', 'sodiumContent': '167 mg', 'fiberContent': '1 g', 'sugarContent': '1 g', 'servingSize': '1 serving'}",American,120 servings,https://addapinch.com/wp-content/uploads/2015/01/pretzel-recipe-DSC_0463-1.jpg,5.0,"Pretzel bites make a delicious snack or appetizer. With just a few simple steps, these delicious pretzel bites are perfect for your next party or for snacking!",Complete
Bread,Pretzel Buns Recipe,71,"1 1/4 cups water, 1 teaspoon granulated sugar, 1 1/4 teaspoons yeast, 1/2 cup granulated sugar, 1 1/2 teaspoons Kosher salt, 4 - 4 1/2 cups all-purpose flour, 1/2 cup baking soda, 4 cups water, 1/4 cup butter (melted), sea salt","[IngredientGroup(ingredients=['1 1/4 cups water', '1 teaspoon granulated sugar', '1 1/4 teaspoons yeast', '1/2 cup granulated sugar', '1 1/2 teaspoons Kosher salt', '4 - 4 1/2 cups all-purpose flour'], purpose='Dough:'), IngredientGroup(ingredients=['1/2 cup baking soda', '4 cups water', '1/4 cup butter (melted)', 'sea salt'], purpose='Water Bath and Finishes:')]","Dough:
Heat water to 110º - 120º F in a in a medium glass bowl in the microwave. Stir in the granulated sugar until it dissolves. Sprinkle the yeast into the water and sugar and allow to sit for about 5 minutes to foam as it proofs.
While yeast is proofing, whisk together sugar, salt, and 3 cups of the all-purpose flour in the mixing bowl of your stand mixer.
Pour yeast mixture into the flour, sugar and salt mixture. Stir mixture together until all of the flour is well incorporated, being sure to get all of the flour incorporated from the bottom of the bowl. Add another cup of flour and stir together until well combined.
Using the dough hook on your stand mixer, knead the dough, adding flour 1/4 cup at a time until the the dough forms a ball and does not stick to the bottom of the bowl.
Turn the mixer to medium speed and knead for 7-10 minutes. The dough should be tacky but not sticky.
While the dough is kneading, prepare a medium glass bowl by coating lightly with butter.
Remove dough from mixer and knead together about 5-7 turns. Form the dough into a ball and roll in the butter bowl to make sure that all of the dough is coated. Cover with plastic wrap and place in a warm, dry place free of drafts to rise until it has doubled in size. The time will depend on your environment at the time of rising, generally 1 1/2 hours.
Spray parchment paper lined rimmed baking sheets with nonstick cooking spray. Once dough has risen, remove dough from the bowl and divide into 8 - 12 even pieces using a bench scraper or knife. Roll with the palm of your hand to form a smooth ball of dough.
Water Bath and Finishes:
Add baking soda to water in a 4-quart saucepan over medium low heat. Bring to a simmer. Add pretzel dough, one at a time to the water. It will initially sink to the bottom and rise as it is ready to be removed. Using a slotted spoon, remove the dough from the saucepan and place on the parchment lined baking sheet to dry completely, about 5 minutes. Repeat until all pretzel buns have been bathed in the baking soda water.
Preheat oven to 400º F.
Brush with butter, sprinkle generously with sea salt and bake 11-14 minutes, until golden brown.
Remove from the oven and allow to rest until easy to handle. Serve warm.","{'calories': '239 kcal', 'carbohydrateContent': '45 g', 'proteinContent': '5 g', 'fatContent': '4 g', 'saturatedFatContent': '3 g', 'transFatContent': '0.2 g', 'cholesterolContent': '10 mg', 'sodiumContent': '1695 mg', 'fiberContent': '1 g', 'sugarContent': '9 g', 'unsaturatedFatContent': '1.3 g', 'servingSize': '1 serving'}",German,12 servings,https://addapinch.com/wp-content/uploads/2015/01/pretzel-buns-recipe-DSC_0645-400x600.jpg,4.67,"Like a pretzel, these pretzel buns have a tender center encased in a salty brown crust making it just perfect for sandwiches.",Complete
Appetizer,Soft Pretzel Recipe,70,"1 1/4 cups water, 1 teaspoon granulated sugar, 1 1/4 teaspoons yeast, 1/2 cup granulated sugar, 1 1/2 teaspoons Kosher salt, 4 - 4 1/2 cups all-purpose flour, 1/2 cup baking soda, 4 cups water, 1/4 cup butter (melted), sea salt","[IngredientGroup(ingredients=['1 1/4 cups water', '1 teaspoon granulated sugar', '1 1/4 teaspoons yeast', '1/2 cup granulated sugar', '1 1/2 teaspoons Kosher salt', '4 - 4 1/2 cups all-purpose flour'], purpose='Dough:'), IngredientGroup(ingredients=['1/2 cup baking soda', '4 cups water', '1/4 cup butter (melted)', 'sea salt'], purpose='Water Bath and Finishes:')]","Dough:
Heat water to 110º - 120º F in a in a medium glass bowl in the microwave. Stir in one teaspoon granulated sugar until it dissolves. Sprinkle the yeast into the water and sugar and allow to sit for about 5 minutes to foam as it proofs.
While yeast is proofing, whisk together 1/2 cup sugar, salt, and 3 cups of the all-purpose flour in the mixing bowl of your stand mixer.
Pour yeast mixture into the flour, sugar and salt mixture. Stir mixture together until all of the flour is well incorporated, being sure to get all of the flour incorporated from the bottom of the bowl. Add another cup of flour and stir together until well combined.
Using the dough hook on your stand mixer, knead the dough, adding flour 1/4 cup at a time until the the dough forms a ball and does not stick to the bottom of the bowl.
Turn the mixer to medium speed and knead for 7-10 minutes. The dough should be tacky but not sticky.
While the dough is kneading, prepare a medium glass bowl by coating lightly with butter.
Remove dough from mixer and knead together about 5-7 turns. Form the dough into a ball and roll in the butter bowl to make sure that all of the dough is coated. Cover with plastic wrap and place in a warm, dry place free of drafts to rise until it has doubled in size. The time will depend on your environment at the time of rising, generally 1 1/2 hours.
Spray parchment paper lined rimmed baking sheets with nonstick cooking spray. Once dough has risen, remove dough from the bowl and divide into 8 - 12 even pieces using a bench scraper or knife. Roll into about 24 inch logs and then shape into pretzels. Repeat until all pretzels are formed.
Water Bath and Finishes:
Add baking soda to water in a 4-quart saucepan over medium low heat. Bring to a simmer. Add pretzels, one at a time to the water. It may initially sink to the bottom and rise as it is ready to be removed. Using a slotted spoon, remove the pretzel from the saucepan and place on the parchment lined baking sheet to dry completely, about 5 minutes. Repeat until all pretzels have been bathed in the baking soda water.
Preheat oven to 400º F.
Brush with butter, sprinkle generously with sea salt and bake 10-12 minutes, until golden brown.
Remove from the oven and allow to rest until easy to handle. Serve warm.","{'calories': '360 kcal', 'carbohydrateContent': '77 g', 'proteinContent': '10 g', 'fatContent': '1 g', 'saturatedFatContent': '1 g', 'sodiumContent': '1666 mg', 'fiberContent': '3 g', 'sugarContent': '9 g', 'unsaturatedFatContent': '2 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2015/01/soft-pretzel-recipe-DSC_08051-2.jpg,5.0,"A homemade soft pretzel makes a delicious treat! A crisp, buttery, and salty outside encases a tender inside in this family favorite pretzel recipe.",Complete
Dessert,Salted Caramel Monkey Bread Recipe,45,"4 (7.5 oz.) cans refrigerated biscuits, 1/2 cup granulated sugar, 3 1/2 teaspoons ground cinnamon, 1 cup brown sugar (packed), 6 tablespoons butter (cut into pieces), 1 cup heavy whipping cream, 1 1/2 teaspoons sea salt","[IngredientGroup(ingredients=['4 (7.5 oz.) cans refrigerated biscuits', '1/2 cup granulated sugar', '3 1/2 teaspoons ground cinnamon', '1 cup brown sugar (packed)', '6 tablespoons butter (cut into pieces)', '1 cup heavy whipping cream', '1 1/2 teaspoons sea salt'], purpose=None)]","Preheat to 350º F. Grease bottom and sides of bundt pan. Set aside.
Mix granulated sugar and cinnamon in small bowl. Cut each biscuit into quarters. Toss each piece in the cinnamon-sugar mixture to coat. Place coated biscuits in bundt pan. Set aside.
Add brown sugar to a heavy-bottomed 3-quart saucepan or Dutch oven over medium to medium-high heat. Stir with a wooden spoon or silicone spatula until sugar has begun to melt and begins to clump together. Lower heat to low and add butter pieces, stirring constantly until melted and the sugar and butter are smooth.
Remove from heat and gently stir in cream and salt. Stir until caramel is smooth and glossy. Drizzle 1/2 cup of caramel sauce over biscuits.
Bake 30 to 35 minutes until golden brown. Allow to cool about 15 minutes, then turn out onto cake plate. Serve with additional salted caramel sauce, if desired.","{'calories': '373 kcal', 'carbohydrateContent': '56 g', 'proteinContent': '5 g', 'fatContent': '15 g', 'saturatedFatContent': '8 g', 'transFatContent': '1 g', 'cholesterolContent': '42 mg', 'sodiumContent': '521 mg', 'fiberContent': '1 g', 'sugarContent': '26 g', 'unsaturatedFatContent': '5 g', 'servingSize': '1 serving'}",American,12 servings,https://addapinch.com/wp-content/uploads/2014/09/salted-caramel-monkey-bread-recipe-DSC_5023-2.jpg,5.0,"Monkey Bread makes a favorite sweet treat. A perfect recipe to make with children, this monkey bread includes a salted caramel sauce for a delicious twist on the classic recipe!",Complete
Dessert,Apple Dumpling Bites,8,"2 large cans crescent rolls, 1/2 cup applesauce, 1/2 teaspoon granulated sugar, 1/2 teaspoon ground cinnamon, Oil (for frying, preferably peanut oil)","[IngredientGroup(ingredients=['2 large cans crescent rolls', '1/2 cup applesauce', '1/2 teaspoon granulated sugar', '1/2 teaspoon ground cinnamon', 'Oil (for frying, preferably peanut oil)'], purpose=None)]","Open crescent rolls and spoon 1/2 teaspoon of applesauce onto the center portion of widest area of crescent roll. Roll crescent, tucking the tips underneath to close the dumpling.
To Fry
Add oil to a large Dutch oven or heavy-bottomed, deep pot. Do not fill over 1/2 full. Heat oil to 350º F. Carefully add dumplings a few at a time into the oil and fry until lightly browned. Remove from the oil using a slotted spoon onto a paper towel lined baking sheet to drain. Dust with a mixture of sugar and cinnamon while warm.
To Bake
Preheat oven to 350º F and bake according to crescent roll package instructions. Sprinkle with a mixture of sugar and cinnamon while warm.","{'servingSize': '1 dumpling', 'calories': '79 kcal', 'carbohydrateContent': '11 g', 'proteinContent': '1 g', 'fatContent': '4 g', 'saturatedFatContent': '2 g', 'sodiumContent': '160 mg', 'fiberContent': '0.1 g', 'sugarContent': '3 g', 'unsaturatedFatContent': '0.014 g'}",American,16 servings,https://addapinch.com/wp-content/uploads/2014/09/apple-dumplings-recipe-DSC_4957-2.jpg,5.0,"Apple dumpling bites make a quick treat perfect as a fall snack or dessert! Filled with apple and sprinkled with cinnamon sugar, these apple dumplings are sure to become a family favorite!",Complete
